cart_item_id,cart_id,product_id,quantity
8244,3460,4501,2
8245,1390,20,2
8246,4825,2693,4
8247,304,2,3
8248,2940,415,1
8249,286,4507,3
8250,3829,4089,4
8251,2753,1769,2
8252,4395,4991,4
8253,3801,2535,5
8254,2980,160,3
8255,2704,2496,3
8256,2677,656,1
8257,3475,1726,1
8258,4976,1592,3
8259,2599,4367,1
8260,3989,2282,4
8261,929,3663,5
8262,981,3963,2
8263,3094,671,1
8264,2089,161,3
8265,3609,3176,5
8266,4954,2346,5
8267,3528,3074,3
8268,1978,1752,2
8269,879,2801,1
8270,785,4588,1
8271,3668,1401,2
8272,1218,2330,2
8273,2775,604,3
8274,4061,3508,3
8275,3206,2364,1
8276,1250,1026,5
8277,1031,1730,1
8278,672,3948,1
8279,3153,875,5
8280,2194,4806,2
8281,397,3701,1
8282,4529,1393,2
8283,1116,4357,1
8284,2303,905,1
8285,4628,3490,1
8286,304,2473,3
8287,4571,3300,4
8288,4147,3783,2
8289,1502,3237,1
8290,4484,2392,4
8291,2007,1505,2
8292,2173,3069,1
8293,4388,3169,2
8294,1734,808,5
8295,672,2979,4
8296,4463,1986,5
8297,4817,2660,5
8298,3325,1229,4
8299,1395,4912,3
8300,1400,3987,4
8301,1355,3637,5
8302,1418,1588,2
8303,2831,2793,5
8304,1501,3426,4
8305,3332,2992,5
8306,535,4329,3
8307,4650,1997,5
8308,1647,3823,2
8309,1161,2417,3
8310,2713,1078,2
8311,4109,98,4
8312,3917,2522,3
8313,2279,4195,2
8314,4757,1428,2
8315,4437,2479,5
8316,1780,2364,3
8317,2990,550,4
8318,3696,701,3
8319,106,34,4
8320,3711,4,1
8321,4316,2358,2
8322,294,3838,3
8323,3126,2948,3
8324,3876,3539,5
8325,1604,1879,5
8326,782,3481,2
8327,3933,2522,3
8328,2360,3003,1
8329,1271,1424,4
8330,2510,1568,2
8331,3374,173,3
8332,2829,3184,2
8333,4535,1710,4
8334,2999,3851,2
8335,862,4248,1
8336,2540,1846,3
8337,317,4969,3
8338,4787,4290,2
8339,291,213,4
8340,2002,686,1
8341,1004,4658,1
8342,212,1642,3
8343,2398,3448,1
8344,4233,1429,2
8345,844,739,3
8346,42,2846,5
8347,1397,1674,2
8348,82,1977,2
8349,2016,321,1
8350,4919,2092,3
8351,3317,768,2
8352,3174,2363,3
8353,1503,2178,1
8354,2820,163,2
8355,1179,2018,3
8356,3486,2042,1
8357,1977,797,3
8358,1405,2949,2
8359,1884,2977,4
8360,2583,877,3
8361,3709,766,4
8362,2633,1495,4
8363,3298,1768,4
8364,1879,986,1
8365,2998,859,1
8366,1430,10,5
8367,2018,4742,2
8368,1600,4369,2
8369,572,1840,4
8370,924,2050,5
8371,1415,489,2
8372,2905,3551,1
8373,3498,1676,1
8374,3207,3598,4
8375,4203,2382,2
8376,3313,2235,1
8377,3890,3808,2
8378,3421,2619,2
8379,1615,2941,2
8380,1658,3804,1
8381,448,1846,2
8382,4318,687,1
8383,4759,2637,2
8384,476,4536,3
8385,4076,3131,1
8386,2505,4886,3
8387,1988,2365,4
8388,1613,3200,5
8389,4232,280,1
8390,941,3485,2
8391,2220,3191,1
8392,660,2213,3
8393,2515,1583,1
8394,1530,3521,4
8395,4553,1446,2
8396,1997,2599,2
8397,43,3363,5
8398,793,349,5
8399,299,2821,4
8400,4709,1961,2
8401,1755,3909,5
8402,3654,4120,2
8403,4403,637,3
8404,4907,1378,2
8405,2705,4591,3
8406,2120,2884,4
8407,4743,2803,3
8408,3906,467,3
8409,1127,1539,5
8410,4990,1614,4
8411,4937,2569,2
8412,2089,4995,3
8413,671,3730,5
8414,509,329,5
8415,2307,2613,5
8416,4527,3393,4
8417,2787,2598,2
8418,3419,779,1
8419,103,897,5
8420,3842,1036,5
8421,1224,3505,2
8422,4835,1550,2
8423,2955,4018,4
8424,3532,3164,5
8425,4591,2116,3
8426,1763,2001,2
8427,1631,1172,1
8428,2076,4417,2
8429,4064,2270,1
8430,3080,2944,3
8431,500,4462,4
8432,4227,2802,1
8433,791,1859,3
8434,3807,1939,3
8435,2043,1496,1
8436,1525,3659,4
8437,2261,4782,4
8438,4953,3859,3
8439,3192,3362,3
8440,2353,4499,2
8441,3075,4722,5
8442,2239,4842,1
8443,3239,2755,3
8444,2154,1043,4
8445,1094,3544,1
8446,3303,1141,3
8447,4960,416,1
8448,367,368,1
8449,4861,3414,3
8450,3286,3356,3
8451,1827,1127,5
8452,4631,1116,4
8453,4660,4513,5
8454,611,3744,4
8455,3097,2059,5
8456,1656,1515,5
8457,14,1274,3
8458,2773,1612,4
8459,4570,2729,2
8460,4105,696,4
8461,1088,4874,1
8462,3897,796,2
8463,4516,3058,1
8464,2298,655,3
8465,1628,2224,5
8466,3109,4570,1
8467,4251,2047,4
8468,2953,11,1
8469,199,2347,3
8470,588,472,3
8471,2504,3980,1
8472,832,4898,4
8473,4377,930,4
8474,4483,4342,4
8475,4794,2839,3
8476,4664,4648,5
8477,4101,4792,2
8478,3295,4328,2
8479,201,883,3
8480,4648,3621,5
8481,4711,2696,2
8482,814,4728,2
8483,3027,3901,2
8484,3846,2767,1
8485,1489,1414,5
8486,358,3268,3
8487,2756,4508,3
8488,4127,563,5
8489,4007,584,5
8490,981,2956,4
8491,1534,1421,1
8492,3397,1364,2
8493,3603,841,2
8494,1314,976,1
8495,109,3805,3
8496,3457,2889,4
8497,4139,4071,3
8498,3016,1108,3
8499,4739,4041,5
8500,83,1598,1
8501,2621,520,5
8502,2295,4958,4
8503,3591,1856,4
8504,484,2081,2
8505,4560,3796,3
8506,1523,1069,4
8507,1743,3077,2
8508,3626,2399,4
8509,3103,4403,1
8510,730,2904,1
8511,2428,2274,3
8512,4746,3711,4
8513,636,1858,1
8514,2333,1984,5
8515,2393,655,5
8516,146,4205,3
8517,2014,118,2
8518,4301,1345,4
8519,953,4942,5
8520,4396,620,3
8521,976,2359,3
8522,973,1925,4
8523,4317,625,4
8524,3298,4771,5
8525,1055,1814,2
8526,2834,4125,3
8527,3746,2854,5
8528,3887,2736,5
8529,4900,3030,2
8530,1901,3958,3
8531,4198,1854,2
8532,1825,1448,1
8533,2585,1438,3
8534,908,2415,3
8535,498,1918,5
8536,684,3992,5
8537,4494,3189,4
8538,4414,2770,5
8539,4824,4960,1
8540,1635,2527,5
8541,802,4103,5
8542,4785,1476,1
8543,2065,1804,4
8544,3347,1989,1
8545,2817,697,1
8546,592,3123,2
8547,3121,365,1
8548,1452,341,1
8549,1678,1079,2
8550,1563,2970,3
8551,2848,3023,2
8552,2331,4236,1
8553,4033,3750,5
8554,1801,1077,4
8555,1704,1296,3
8556,2590,2336,3
8557,4128,3810,3
8558,4957,4444,1
8559,3644,1503,2
8560,468,4110,1
8561,4562,579,1
8562,1631,3328,1
8563,2089,4565,1
8564,92,436,1
8565,2557,418,2
8566,566,376,1
8567,2392,3037,3
8568,2865,2242,1
8569,482,4181,4
8570,1228,3707,2
8571,2975,1338,3
8572,3779,4801,2
8573,3791,4772,1
8574,4738,1577,5
8575,4739,3918,2
8576,4520,1594,2
8577,2173,2995,2
8578,481,3770,5
8579,1662,4665,1
8580,3803,3504,2
8581,3496,267,4
8582,190,3831,3
8583,470,4847,3
8584,193,4017,1
8585,2266,1120,5
8586,2824,3974,2
8587,3031,4174,5
8588,1930,2744,5
8589,1531,4876,1
8590,807,3293,2
8591,595,1599,1
8592,3450,2972,5
8593,868,2649,1
8594,4189,4232,3
8595,1583,3662,1
8596,3489,1896,2
8597,3510,2220,3
8598,2524,1487,5
8599,2007,2162,1
8600,1616,3404,2
8601,4864,4386,5
8602,4724,1057,3
8603,3574,2316,2
8604,2262,4176,2
8605,2054,4166,1
8606,4034,1095,1
8607,4926,1104,4
8608,4674,4196,1
8609,356,3511,1
8610,518,3267,5
8611,1965,4772,1
8612,2790,1853,4
8613,1144,2150,1
8614,1775,3550,2
8615,3099,3624,3
8616,2860,207,4
8617,4221,3352,1
8618,831,4615,1
8619,1616,3009,3
8620,2683,245,1
8621,1334,1788,3
8622,1416,1787,5
8623,2647,420,4
8624,3449,4862,2
8625,477,2247,1
8626,3008,655,5
8627,4819,572,3
8628,3476,2495,1
8629,3210,1850,5
8630,3568,361,4
8631,1560,4511,5
8632,4464,4171,3
8633,3489,3349,4
8634,2680,4633,3
8635,2019,295,1
8636,4101,3197,4
8637,4343,2311,4
8638,3913,1100,2
8639,1380,4871,1
8640,2444,2434,3
8641,4517,590,2
8642,1680,2317,4
8643,1641,975,2
8644,2311,432,2
8645,2657,1369,4
8646,2274,1320,1
8647,1420,3407,3
8648,3313,1916,1
8649,1008,1004,4
8650,4058,4746,1
8651,3203,2346,1
8652,3721,3341,3
8653,4127,3207,3
8654,2697,924,5
8655,1697,4751,5
8656,305,1828,4
8657,2585,4147,1
8658,3547,4401,3
8659,1418,1678,4
8660,3099,3590,3
8661,643,1590,2
8662,939,3005,2
8663,733,928,2
8664,3251,1195,5
8665,4721,2419,2
8666,2447,3452,2
8667,3780,2788,2
8668,3884,4515,4
8669,3088,1650,1
8670,4360,1638,3
8671,4731,4897,4
8672,755,4881,4
8673,2272,490,1
8674,328,4129,4
8675,4613,4216,2
8676,2487,2490,5
8677,2280,3676,2
8678,2073,2897,5
8679,2296,1119,5
8680,2783,2506,3
8681,2283,3375,2
8682,2144,4806,3
8683,4236,2431,1
8684,2261,1138,3
8685,728,4324,4
8686,4695,191,4
8687,3011,1059,2
8688,3199,1421,4
8689,3352,2875,2
8690,4528,875,5
8691,2557,3838,3
8692,1599,2225,3
8693,4957,4214,3
8694,1522,421,5
8695,288,508,3
8696,2937,3996,4
8697,4227,3761,1
8698,1713,3075,5
8699,664,3088,3
8700,2901,3776,5
8701,1891,3768,5
8702,1026,3570,5
8703,4728,2468,1
8704,1873,1576,4
8705,127,4795,1
8706,2960,2026,3
8707,1894,138,1
8708,3512,3708,1
8709,1121,3097,5
8710,464,2974,2
8711,136,139,2
8712,1640,4008,1
8713,460,2844,4
8714,4287,711,3
8715,485,891,4
8716,270,1012,1
8717,280,4347,1
8718,4687,764,1
8719,4430,570,5
8720,777,3459,1
8721,4069,690,2
8722,739,665,3
8723,1137,1519,4
8724,2688,3864,4
8725,3057,2302,2
8726,1479,1107,4
8727,3446,1138,2
8728,3968,3493,4
8729,4397,4399,3
8730,1077,166,4
8731,2368,1633,5
8732,1958,2240,1
8733,3859,1708,2
8734,1904,4331,3
8735,1829,2043,4
8736,573,1601,2
8737,829,1958,5
8738,4881,3289,5
8739,342,4805,5
8740,462,4186,1
8741,4278,2203,4
8742,2969,1519,3
8743,918,4712,1
8744,213,4246,5
8745,830,3315,4
8746,4951,4551,2
8747,3705,3642,2
8748,295,749,1
8749,2812,876,5
8750,472,2375,1
8751,3930,383,1
8752,2655,1774,5
8753,2984,2926,3
8754,5000,4337,1
8755,1529,3252,3
8756,1577,3590,1
8757,1072,4754,1
8758,4218,1543,3
8759,3634,1166,4
8760,4499,3344,3
8761,1772,3900,5
8762,4937,2978,3
8763,3895,4829,5
8764,3797,3045,4
8765,3069,2219,5
8766,4044,2910,1
8767,2473,3872,4
8768,2972,1269,5
8769,4744,4013,4
8770,4869,803,2
8771,3144,1277,1
8772,3903,587,3
8773,144,1061,3
8774,770,2588,4
8775,1207,3081,2
8776,2455,2624,2
8777,2758,189,1
8778,319,776,2
8779,4032,1958,5
8780,4832,1494,2
8781,4476,3367,5
8782,506,3214,4
8783,2599,4503,4
8784,951,4317,1
8785,1221,661,1
8786,1503,1332,4
8787,2056,2457,2
8788,2674,243,5
8789,223,1088,4
8790,3889,2356,4
8791,3567,632,5
8792,1260,861,1
8793,4147,3604,1
8794,3372,927,4
8795,3799,2913,2
8796,2710,1101,4
8797,1653,318,4
8798,2823,4459,3
8799,3823,4190,3
8800,1729,3246,1
8801,1388,4207,5
8802,1484,658,3
8803,1933,2511,3
8804,4694,4228,4
8805,1112,919,2
8806,2535,1709,1
8807,4128,1824,3
8808,4251,4968,2
8809,1794,4159,4
8810,4793,1183,2
8811,3038,3427,1
8812,3408,753,2
8813,510,741,3
8814,4474,4788,2
8815,2423,353,3
8816,4982,1528,5
8817,2822,2843,3
8818,2690,3661,3
8819,1885,2507,3
8820,4214,977,1
8821,4473,2924,4
8822,991,4121,5
8823,674,2775,2
8824,3018,1651,3
8825,4711,2240,2
8826,155,1432,2
8827,3509,3158,4
8828,2244,2132,1
8829,1897,2309,1
8830,2663,4342,5
8831,3271,3243,5
8832,971,4015,5
8833,1875,3612,4
8834,4944,1515,4
8835,80,831,1
8836,1400,2236,4
8837,3712,3231,5
8838,4001,3967,3
8839,3769,2917,2
8840,3127,3992,1
8841,3581,3557,4
8842,4561,2093,4
8843,880,3616,2
8844,227,2432,2
8845,1673,3034,4
8846,1855,3952,3
8847,3555,1175,2
8848,4677,393,2
8849,4480,908,1
8850,1533,1594,1
8851,4570,434,2
8852,4875,2536,1
8853,2698,168,3
8854,504,4877,2
8855,2690,984,1
8856,2258,246,3
8857,751,1838,2
8858,565,1008,5
8859,1809,4995,2
8860,1878,607,2
8861,539,711,2
8862,4191,752,4
8863,3971,3720,5
8864,3676,621,3
8865,3866,3808,5
8866,438,256,3
8867,2359,4967,1
8868,2260,4466,1
8869,1460,1752,3
8870,1137,3632,5
8871,2345,1125,2
8872,4737,3211,2
8873,659,2585,4
8874,1970,1571,5
8875,3472,4828,5
8876,4076,3211,3
8877,4223,1701,2
8878,4959,3414,4
8879,340,2115,2
8880,1028,4543,5
8881,4353,2861,1
8882,4940,4821,2
8883,1860,474,1
8884,4160,416,1
8885,2291,4644,2
8886,1964,1850,4
8887,3475,4328,5
8888,4087,3141,1
8889,3859,27,4
8890,1808,683,2
8891,1964,3493,4
8892,1533,4331,5
8893,4667,4455,4
8894,4410,4166,2
8895,1144,2036,1
8896,4656,4640,3
8897,2726,4391,1
8898,2581,1269,5
8899,627,3104,5
8900,2225,316,5
8901,2138,1263,5
8902,2889,620,1
8903,4825,2949,1
8904,759,1000,1
8905,886,3360,4
8906,2222,3283,1
8907,3433,546,5
8908,4432,2299,4
8909,19,2527,3
8910,4046,2802,1
8911,3967,262,3
8912,1480,1014,5
8913,4782,4475,1
8914,3356,2136,3
8915,1182,3552,4
8916,2123,2072,3
8917,1900,2561,4
8918,1894,187,2
8919,3763,4669,3
8920,1037,3951,4
8921,3288,2842,4
8922,4822,513,3
8923,3569,2908,3
8924,4664,4283,3
8925,2889,2120,1
8926,838,2238,3
8927,1996,2271,5
8928,2387,1836,5
8929,1005,2886,5
8930,356,638,5
8931,2910,121,2
8932,2933,2505,5
8933,4955,1088,4
8934,1643,1214,2
8935,2171,648,2
8936,694,3414,3
8937,1049,625,3
8938,4493,4825,2
8939,3479,3741,1
8940,3567,2290,1
8941,3514,4579,2
8942,3035,1052,4
8943,2626,2801,1
8944,1784,3234,3
8945,3897,2759,2
8946,930,3136,3
8947,449,214,4
8948,906,2395,5
8949,3869,2669,1
8950,3549,2562,1
8951,2396,1249,4
8952,2418,701,4
8953,1629,515,1
8954,923,3654,5
8955,302,1058,3
8956,1917,752,2
8957,3717,1429,2
8958,1367,3358,5
8959,4584,982,3
8960,1000,3772,5
8961,1356,1511,5
8962,2029,1438,3
8963,4442,1408,2
8964,1423,4422,2
8965,1419,2404,4
8966,4467,4114,2
8967,2332,852,4
8968,1066,1978,3
8969,3967,463,5
8970,746,3760,4
8971,3393,1521,1
8972,1506,3079,5
8973,3263,4485,3
8974,3614,1071,2
8975,3881,970,2
8976,1221,150,1
8977,635,1977,1
8978,3196,3221,3
8979,3317,92,4
8980,2596,2840,3
8981,3678,1291,1
8982,317,4885,2
8983,65,1554,4
8984,473,4693,2
8985,1074,3124,5
8986,4576,4654,3
8987,2252,268,1
8988,4334,197,5
8989,3277,4253,5
8990,3340,2091,5
8991,1114,319,2
8992,4673,1077,3
8993,1294,4347,4
8994,3228,1243,3
8995,369,3967,4
8996,2866,4330,3
8997,1553,1692,4
8998,4016,4837,4
8999,1332,2670,2
9000,4198,1334,2
9001,2510,3132,4
9002,2664,3421,2
9003,2216,4681,4
9004,4798,3904,4
9005,2476,3944,5
9006,2353,4368,3
9007,574,2667,1
9008,1779,1071,4
9009,1932,1305,5
9010,2349,4038,5
9011,1460,4502,2
9012,554,4277,1
9013,3109,4915,4
9014,1841,4431,3
9015,2834,4813,4
9016,863,4671,3
9017,3354,301,3
9018,4654,3427,4
9019,390,3243,5
9020,466,1581,5
9021,4940,1147,4
9022,2200,4613,4
9023,2490,1540,4
9024,2493,1652,4
9025,3404,1761,5
9026,3290,4170,5
9027,3771,2486,3
9028,3388,2135,1
9029,4442,2749,1
9030,634,3644,2
9031,1458,2847,3
9032,3763,2337,5
9033,133,559,1
9034,4693,63,3
9035,1191,1489,5
9036,810,4640,2
9037,2765,613,5
9038,3381,3831,4
9039,3623,3044,5
9040,318,1326,1
9041,3808,227,4
9042,1023,4669,2
9043,4168,2182,2
9044,3684,385,3
9045,2483,3714,2
9046,4706,4604,5
9047,1345,4287,3
9048,3599,90,4
9049,1518,2462,4
9050,2438,979,4
9051,4062,4250,2
9052,394,4925,5
9053,146,2219,1
9054,544,56,3
9055,4609,871,2
9056,4648,3445,4
9057,300,92,5
9058,1394,550,3
9059,1044,1352,2
9060,1062,3765,1
9061,4882,1978,2
9062,3003,2820,4
9063,4307,325,3
9064,2400,703,4
9065,2363,4074,1
9066,1439,4534,4
9067,3623,4989,4
9068,2652,3950,2
9069,3981,2989,2
9070,460,1763,4
9071,873,2609,4
9072,1285,2495,5
9073,4840,1980,1
9074,3665,2742,4
9075,2958,3297,3
9076,4457,168,2
9077,567,987,2
9078,3690,4383,5
9079,1327,2815,2
9080,3958,26,5
9081,493,4749,2
9082,4342,3302,1
9083,1787,718,1
9084,3827,4171,3
9085,883,34,2
9086,2219,4766,3
9087,4208,4552,5
9088,3535,4081,1
9089,4139,4990,5
9090,1885,4309,4
9091,1631,3844,1
9092,867,2395,5
9093,4338,4605,2
9094,1102,3470,3
9095,628,3189,3
9096,4048,4300,2
9097,2599,216,3
9098,4974,8,1
9099,3959,4322,2
9100,1919,840,1
9101,1275,4860,1
9102,1068,1523,5
9103,1559,4623,4
9104,275,2824,2
9105,142,1329,3
9106,1688,3952,2
9107,4881,1141,1
9108,4130,4486,5
9109,1309,399,5
9110,2796,3044,2
9111,2203,1873,5
9112,2491,3970,2
9113,179,2959,4
9114,308,1285,4
9115,2456,4518,2
9116,2731,2011,5
9117,4611,2009,4
9118,3012,174,5
9119,3109,4189,4
9120,1923,4483,5
9121,603,4249,5
9122,3019,2531,4
9123,4953,3516,4
9124,2887,4529,2
9125,2568,3674,1
9126,2326,3785,5
9127,3749,2790,5
9128,448,4141,2
9129,4144,1911,1
9130,3677,2106,1
9131,1888,1805,5
9132,1321,4435,1
9133,2197,3946,1
9134,4618,3584,1
9135,4106,4642,2
9136,3899,4422,3
9137,1652,3803,1
9138,701,2134,1
9139,875,31,3
9140,3069,3942,1
9141,4635,2985,1
9142,1276,4311,2
9143,2652,4050,2
9144,1148,84,1
9145,1452,2629,1
9146,4834,4650,1
9147,948,2625,5
9148,1639,3893,4
9149,4844,4221,3
9150,2720,2168,1
9151,4356,1357,3
9152,1978,57,4
9153,3817,2484,3
9154,4701,2364,1
9155,2139,3799,4
9156,3189,3172,4
9157,2106,4739,2
9158,3483,3494,5
9159,256,306,4
9160,4962,1370,5
9161,412,1679,3
9162,42,4824,2
9163,1314,4864,1
9164,2739,3018,2
9165,2214,3128,5
9166,84,3760,3
9167,1551,4654,1
9168,4278,4360,2
9169,1801,2810,5
9170,4082,876,3
9171,548,1407,5
9172,626,4640,4
9173,3061,1249,5
9174,1378,1659,4
9175,3636,527,2
9176,2568,3702,3
9177,2190,987,3
9178,4539,3605,4
9179,1752,4136,2
9180,250,1525,4
9181,1675,2158,5
9182,2908,1386,5
9183,1413,2368,5
9184,2723,271,1
9185,776,2410,3
9186,3126,3283,4
9187,4647,2176,5
9188,1752,1656,3
9189,4998,3696,4
9190,186,1234,3
9191,3080,4264,2
9192,4681,3382,1
9193,3128,3734,5
9194,3870,4788,5
9195,839,773,5
9196,3743,2344,1
9197,4411,4713,3
9198,4061,3840,3
9199,4257,4388,2
9200,2621,2534,3
9201,4376,1563,4
9202,492,4006,3
9203,1347,4912,4
9204,4167,4660,5
9205,1742,1077,1
9206,793,4275,4
9207,4383,433,2
9208,3501,673,1
9209,2579,4099,1
9210,2776,3622,5
9211,1897,2671,3
9212,1283,4743,4
9213,4790,4356,2
9214,4484,3973,1
9215,1517,426,4
9216,2317,2389,1
9217,1906,2115,5
9218,3111,1140,3
9219,3305,1097,3
9220,584,3616,3
9221,2842,2799,4
9222,3931,2094,5
9223,1144,3861,1
9224,4476,1863,4
9225,1154,4233,3
9226,1413,3629,5
9227,4859,3452,3
9228,4171,1969,5
9229,2163,2320,5
9230,1965,2405,1
9231,4197,1889,5
9232,4361,4162,4
9233,273,2015,1
9234,1024,2381,2
9235,2924,2436,1
9236,2651,4785,4
9237,1297,1899,1
9238,4248,4411,4
9239,4870,1264,4
9240,1622,4960,1
9241,522,4295,4
9242,4498,4199,2
9243,2272,2764,1
9244,939,2341,1
9245,3360,1990,3
9246,2107,3687,2
9247,294,2929,4
9248,2956,2613,3
9249,4650,2265,3
9250,1928,108,3
9251,1280,3102,3
9252,3370,128,3
9253,1731,3744,4
9254,11,1338,3
9255,927,3031,2
9256,2476,2073,2
9257,268,367,3
9258,4930,658,1
9259,3553,1097,3
9260,732,1414,3
9261,4799,3120,1
9262,4972,3146,4
9263,3280,2869,2
9264,4498,1203,1
9265,36,585,5
9266,4422,2350,3
9267,2229,3351,3
9268,3256,2179,2
9269,1145,3993,1
9270,1958,4629,5
9271,4412,2658,2
9272,504,3683,1
9273,3228,3344,4
9274,2249,1130,2
9275,732,2404,5
9276,2090,3831,5
9277,2853,1589,3
9278,3058,927,2
9279,2233,4745,4
9280,2129,4234,1
9281,2648,4356,3
9282,4976,194,5
9283,4965,455,4
9284,2556,1191,3
9285,2998,2330,3
9286,2777,754,1
9287,765,611,2
9288,4883,3718,3
9289,3544,4883,1
9290,2452,4715,5
9291,1201,3963,1
9292,1313,3558,4
9293,4552,3567,4
9294,520,4883,4
9295,2768,2310,5
9296,60,1208,2
9297,3086,2495,5
9298,2417,2960,4
9299,143,4811,5
9300,2226,4975,3
9301,2262,3875,1
9302,2370,1949,5
9303,79,3067,5
9304,861,4732,1
9305,2999,4507,5
9306,4798,3967,5
9307,4357,1735,2
9308,3291,2250,4
9309,2489,4877,5
9310,3564,2047,4
9311,168,1581,2
9312,2842,2691,1
9313,34,4788,1
9314,261,3205,3
9315,3317,1058,2
9316,4849,404,1
9317,1326,4529,3
9318,4365,4859,3
9319,2506,2007,5
9320,4434,1222,4
9321,2365,332,2
9322,4163,4829,2
9323,822,1057,5
9324,1962,3452,2
9325,1481,474,4
9326,142,4045,1
9327,4894,436,4
9328,699,2425,1
9329,2682,198,4
9330,267,3889,3
9331,3455,1676,4
9332,2401,4928,1
9333,1502,529,1
9334,4975,4575,1
9335,1328,1075,2
9336,3252,74,3
9337,2763,4081,5
9338,2098,4135,1
9339,2546,44,5
9340,372,4147,5
9341,3527,650,5
9342,21,3228,4
9343,1770,1639,3
9344,1536,2302,1
9345,2778,1494,5
9346,400,4203,1
9347,2849,2058,1
9348,4479,4477,5
9349,4096,1862,1
9350,3003,2084,5
9351,4791,4462,3
9352,1667,4315,1
9353,3947,2545,3
9354,122,778,1
9355,4412,2247,1
9356,314,4262,4
9357,79,3424,5
9358,857,4687,4
9359,2353,1355,2
9360,3198,3600,1
9361,1197,1146,2
9362,2544,2947,4
9363,4632,4206,3
9364,4052,4585,5
9365,2921,437,4
9366,3554,4474,1
9367,4179,883,5
9368,3180,202,3
9369,3945,4768,5
9370,985,2317,4
9371,880,3437,4
9372,1930,419,1
9373,2588,209,5
9374,2876,2828,3
9375,260,4252,5
9376,2090,2388,2
9377,176,4026,3
9378,732,1627,4
9379,2415,3900,3
9380,4161,2428,3
9381,3954,2912,1
9382,3370,1427,4
9383,4077,3108,2
9384,2322,1660,1
9385,3201,3708,4
9386,3039,637,3
9387,3249,3961,2
9388,4690,1091,2
9389,931,2268,2
9390,3057,2601,3
9391,4441,4328,3
9392,2298,2530,2
9393,4331,4921,5
9394,2177,4980,5
9395,3812,3342,4
9396,1801,4202,4
9397,2221,3529,4
9398,2938,434,5
9399,2847,4153,1
9400,2439,1172,5
9401,2567,4958,4
9402,140,4689,1
9403,2992,507,3
9404,317,3339,5
9405,4983,282,3
9406,4815,2068,4
9407,820,965,1
9408,3915,1354,1
9409,3243,3991,2
9410,2729,3932,3
9411,209,3438,4
9412,4375,3726,1
9413,1247,4367,1
9414,1400,1175,5
9415,2938,1199,1
9416,2451,920,3
9417,4746,4836,4
9418,4750,1612,4
9419,4208,1625,1
9420,4988,3841,1
9421,3890,2564,3
9422,966,2549,5
9423,3513,2733,1
9424,4194,1079,4
9425,3071,3775,3
9426,1181,1347,1
9427,1057,3486,1
9428,3640,1511,2
9429,4136,509,5
9430,1239,3058,5
9431,2086,2771,2
9432,4840,4018,4
9433,1153,1183,3
9434,3421,806,3
9435,2629,1241,4
9436,2799,2240,4
9437,648,1461,3
9438,4552,436,1
9439,1779,439,2
9440,2889,4142,3
9441,3364,3658,5
9442,4795,1872,2
9443,667,3398,4
9444,219,3527,2
9445,1986,3878,2
9446,1497,2240,3
9447,446,1151,3
9448,1251,2474,1
9449,3315,4513,2
9450,2978,2421,5
9451,443,3787,5
9452,563,2430,1
9453,1277,2313,2
9454,1234,3660,3
9455,4723,2268,1
9456,3122,2280,2
9457,2249,4342,3
9458,4270,2956,3
9459,3219,88,4
9460,2995,607,2
9461,4958,4209,1
9462,627,623,1
9463,1958,2022,1
9464,4890,2994,5
9465,108,1100,5
9466,4530,4213,4
9467,3655,1046,1
9468,2016,475,1
9469,3253,3355,5
9470,4087,393,3
9471,2416,1158,1
9472,1519,715,5
9473,3102,2327,1
9474,201,4547,5
9475,3641,1583,1
9476,1434,3758,3
9477,2635,1343,2
9478,3210,2036,5
9479,3202,424,3
9480,1950,3268,4
9481,1295,534,1
9482,4605,110,3
9483,1478,1599,4
9484,3693,3912,2
9485,4576,2249,3
9486,4847,3745,5
9487,3638,1337,2
9488,2197,2127,5
9489,87,1944,1
9490,4646,4512,1
9491,2226,1763,3
9492,522,2461,2
9493,2327,4908,4
9494,4977,3642,5
9495,1280,1181,3
9496,185,2470,5
9497,1094,395,1
9498,3910,1448,5
9499,4444,2194,2
9500,1659,1980,2
9501,213,4320,4
9502,4046,2637,2
9503,348,4376,3
9504,2621,4709,2
9505,2393,3537,3
9506,4638,2522,4
9507,3551,3228,5
9508,4265,4347,3
9509,1091,4028,3
9510,363,1764,3
9511,1410,676,4
9512,3184,3567,3
9513,3558,1652,4
9514,4300,1221,1
9515,2283,512,5
9516,294,3074,1
9517,4315,3640,2
9518,2619,697,3
9519,1159,695,4
9520,2023,2774,3
9521,212,523,4
9522,4799,3124,4
9523,1458,2728,2
9524,232,1070,2
9525,1536,1113,5
9526,2168,714,1
9527,2833,2170,5
9528,85,1595,2
9529,2662,4273,1
9530,145,4319,4
9531,2455,1210,1
9532,4135,1018,3
9533,660,3501,1
9534,2914,4690,1
9535,2699,4632,3
9536,1138,4867,1
9537,3622,3806,3
9538,3629,1321,2
9539,4985,2804,4
9540,1325,1206,5
9541,4959,1574,1
9542,2282,2043,2
9543,1739,4373,3
9544,4777,2498,1
9545,221,2615,1
9546,3357,4983,1
9547,4790,665,3
9548,2162,1964,3
9549,1548,25,5
9550,4159,3319,1
9551,727,3159,2
9552,2538,2168,2
9553,108,3511,4
9554,2526,2816,4
9555,3254,2953,5
9556,482,4817,1
9557,4714,739,1
9558,1886,4725,1
