cart_item_id,cart_id,customer_sk,product_sk,cart_date_key,quantity
8450,3286,3885,3356,20250806,3
8451,1827,671,1127,20241020,5
8452,4631,1852,1116,20241104,4
8453,4660,7230,4513,20250323,5
8454,611,4313,3744,20250524,4
8455,3097,9189,2059,20250131,5
8456,1656,7606,1515,20241223,5
8457,14,6213,1274,20250506,3
8458,2773,7997,1612,20250103,4
8459,4570,5340,2729,20250816,2
8460,4105,5010,696,20241207,4
8461,1088,5107,4874,20250204,1
8462,3897,3997,796,20241116,2
8463,4516,4314,3058,20240926,1
8464,2298,7840,655,20250629,3
8465,1628,5515,2224,20241213,5
8466,3109,4397,4570,20250227,1
8467,4251,4615,2047,20250417,4
8468,2953,6294,11,20241215,1
8469,199,2115,2347,20241205,3
8470,588,6577,472,20241120,3
8471,2504,1368,3980,20240919,1
8472,832,3145,4898,20240925,4
8473,4377,2298,930,20250624,4
8474,4483,2330,4342,20241230,4
8475,4794,812,2839,20241121,3
8476,4664,4494,4648,20250507,5
8477,4101,8872,4792,20250530,2
8478,3295,8109,4328,20250107,2
8479,201,2645,883,20241110,3
8480,4648,8422,3621,20250412,5
8481,4711,9220,2696,20250626,2
8482,814,7268,4728,20241201,2
8483,3027,9596,3901,20250209,2
8484,3846,9841,2767,20240925,1
8485,1489,9554,1414,20250525,5
8486,358,6163,3268,20250801,3
8487,2756,4442,4508,20250331,3
8488,4127,7541,563,20250618,5
8489,4007,4238,584,20250626,5
8490,981,9304,2956,20250330,4
8491,1534,4046,1421,20250914,1
8492,3397,3856,1364,20250519,2
8493,3603,9574,841,20250125,2
8494,1314,3279,976,20250426,1
8495,109,7792,3805,20250717,3
8496,3457,288,2889,20250517,4
8497,4139,2149,4071,20250130,3
8498,3016,9849,1108,20241128,3
8499,4739,6478,4041,20241125,5
8500,83,2838,1598,20250822,1
8501,2621,8118,520,20250427,5
8502,2295,6535,4958,20250306,4
8503,3591,1371,1856,20250506,4
8504,484,1714,2081,20250220,2
8505,4560,6574,3796,20250607,3
8506,1523,8506,1069,20250405,4
8507,1743,8095,3077,20250427,2
8508,3626,7025,2399,20241118,4
8509,3103,5405,4403,20250914,1
8510,730,1682,2904,20241019,1
8511,2428,2195,2274,20250515,3
8512,4746,3656,3711,20250722,4
8513,636,225,1858,20250128,1
8514,2333,2143,1984,20250116,5
8515,2393,9331,655,20250701,5
8516,146,148,4205,20241116,3
8517,2014,7129,118,20250701,2
8518,4301,7358,1345,20241026,4
8519,953,743,4942,20250831,5
8520,4396,5943,620,20250701,3
8521,976,9337,2359,20250712,3
8522,973,2145,1925,20250901,4
8523,4317,3722,625,20250416,4
8524,3298,369,4771,20241007,5
8525,1055,8357,1814,20250214,2
8526,2834,5388,4125,20250331,3
8527,3746,4525,2854,20241128,5
8528,3887,4422,2736,20250907,5
8529,4900,4004,3030,20241018,2
8530,1901,3177,3958,20250817,3
8531,4198,7890,1854,20250905,2
8532,1825,6085,1448,20250518,1
8533,2585,1333,1438,20250708,3
8534,908,1366,2415,20250412,3
8535,498,6797,1918,20250124,5
8536,684,6358,3992,20250221,5
8537,4494,3336,3189,20250625,4
8538,4414,5263,2770,20250308,5
8539,4824,5776,4960,20250428,1
8540,1635,325,2527,20250516,5
8541,802,621,4103,20241127,5
8542,4785,880,1476,20241024,1
8543,2065,7414,1804,20250727,4
8544,3347,3886,1989,20250610,1
8545,2817,3435,697,20250117,1
8546,592,5558,3123,20250625,2
8547,3121,2537,365,20250723,1
8548,1452,5913,341,20241128,1
8549,1678,3651,1079,20240928,2
8550,1563,670,2970,20250228,3
8551,2848,8449,3023,20250404,2
8552,2331,1539,4236,20241023,1
8553,4033,4255,3750,20241103,5
8554,1801,842,1077,20241207,4
8555,1704,2854,1296,20250127,3
8556,2590,9133,2336,20250601,3
8557,4128,2637,3810,20250624,3
8558,4957,9328,4444,20241209,1
8559,3644,2790,1503,20250627,2
8560,468,2161,4110,20250118,1
8561,4562,1212,579,20241215,1
8562,1631,2198,3328,20250821,1
8563,2089,2857,4565,20241107,1
8564,92,8123,436,20250329,1
8565,2557,5874,418,20250720,2
8566,566,7831,376,20250220,1
8567,2392,8923,3037,20250911,3
8568,2865,5628,2242,20250416,1
8569,482,3700,4181,20250605,4
8570,1228,8089,3707,20250109,2
8571,2975,6378,1338,20241211,3
8572,3779,8319,4801,20241115,2
8573,3791,2196,4772,20241028,1
8574,4738,1752,1577,20250319,5
8575,4739,6478,3918,20241125,2
8576,4520,4810,1594,20250124,2
8577,2173,913,2995,20250127,2
8578,481,6430,3770,20250315,5
8579,1662,4768,4665,20241017,1
8580,3803,2469,3504,20250317,2
8581,3496,6303,267,20250227,4
8582,190,4133,3831,20250131,3
8583,470,2241,4847,20241001,3
8584,193,4327,4017,20250808,1
8585,2266,8074,1120,20250721,5
8586,2824,2100,3974,20241111,2
8587,3031,8085,4174,20250510,5
8588,1930,7446,2744,20250802,5
8589,1531,149,4876,20241117,1
8590,807,3365,3293,20250224,2
8591,595,6753,1599,20250103,1
8592,3450,1983,2972,20250503,5
8593,868,879,2649,20241124,1
8594,4189,5944,4232,20250124,3
8595,1583,3619,3662,20250518,1
8596,3489,3591,1896,20250626,2
8597,3510,5737,2220,20250203,3
8598,2524,125,1487,20250528,5
8599,2007,275,2162,20250902,1
8600,1616,7308,3404,20250122,2
8601,4864,2433,4386,20250307,5
8602,4724,9586,1057,20250323,3
8603,3574,9967,2316,20241022,2
8604,2262,8957,4176,20240920,2
8605,2054,6908,4166,20250111,1
8606,4034,4354,1095,20241028,1
8607,4926,6186,1104,20250327,4
8608,4674,4321,4196,20241130,1
8609,356,2333,3511,20250801,1
8610,518,4030,3267,20250119,5
8611,1965,4983,4772,20250520,1
8612,2790,4363,1853,20250812,4
8613,1144,3182,2150,20241217,1
8614,1775,6599,3550,20250604,2
8615,3099,1967,3624,20250321,3
8616,2860,7921,207,20250418,4
8617,4221,1948,3352,20250122,1
8618,831,1246,4615,20250611,1
8619,1616,7308,3009,20250122,3
8620,2683,6604,245,20250326,1
8621,1334,5027,1788,20250719,3
8622,1416,7045,1787,20250527,5
8623,2647,4216,420,20241126,4
8624,3449,3015,4862,20250628,2
8625,477,117,2247,20241212,1
8626,3008,9169,655,20250616,5
8627,4819,8437,572,20250720,3
8628,3476,6008,2495,20241229,1
8629,3210,6709,1850,20250427,5
8630,3568,2750,361,20241130,4
8631,1560,926,4511,20250815,5
8632,4464,9003,4171,20250718,3
8633,3489,3591,3349,20250626,4
8634,2680,48,4633,20250324,3
8635,2019,4131,295,20241120,1
8636,4101,8872,3197,20250530,4
8637,4343,9452,2311,20250726,4
8638,3913,8671,1100,20250216,2
8639,1380,1863,4871,20240925,1
8640,2444,4538,2434,20250420,3
8641,4517,6766,590,20250315,2
8642,1680,9152,2317,20250215,4
8643,1641,1764,975,20250915,2
8644,2311,5566,432,20250803,2
8645,2657,7557,1369,20241106,4
8646,2274,7718,1320,20241227,1
8647,1420,6435,3407,20250107,3
8648,3313,2573,1916,20250402,1
8649,1008,3491,1004,20250901,4
8650,4058,9559,4746,20241206,1
8651,3203,4126,2346,20241112,1
8652,3721,6288,3341,20250420,3
8653,4127,7541,3207,20250618,3
8654,2697,1424,924,20250408,5
8655,1697,6160,4751,20250524,5
8656,305,9563,1828,20250721,4
8657,2585,1333,4147,20250708,1
8658,3547,8218,4401,20241221,3
8659,1418,1808,1678,20241211,4
8660,3099,1967,3590,20250321,3
8661,643,9512,1590,20241111,2
8662,939,7159,3005,20250819,2
8663,733,2519,928,20250115,2
8664,3251,5893,1195,20250517,5
8665,4721,2757,2419,20250514,2
8666,2447,8611,3452,20241107,2
8667,3780,5418,2788,20241027,2
8668,3884,8975,4515,20250810,4
8669,3088,8636,1650,20250813,1
8670,4360,7936,1638,20250621,3
8671,4731,4189,4897,20250903,4
8672,755,3945,4881,20250519,4
8673,2272,9918,490,20241012,1
8674,328,9833,4129,20250320,4
8675,4613,7522,4216,20250402,2
8676,2487,3585,2490,20241215,5
8677,2280,435,3676,20250530,2
8678,2073,5772,2897,20241128,5
8679,2296,8938,1119,20250611,5
8680,2783,3926,2506,20241026,3
8681,2283,8633,3375,20250328,2
8682,2144,1493,4806,20250730,3
8683,4236,4819,2431,20250318,1
8684,2261,741,1138,20250601,3
8685,728,1974,4324,20250106,4
8686,4695,7206,191,20250512,4
8687,3011,8897,1059,20241016,2
8688,3199,1155,1421,20250913,4
8689,3352,986,2875,20241219,2
8690,4528,7707,875,20250909,5
8691,2557,5874,3838,20250720,3
8692,1599,8699,2225,20250102,3
8693,4957,9328,4214,20241209,3
8694,1522,5220,421,20250517,5
8695,288,2192,508,20250731,3
8696,2937,2529,3996,20250629,4
8697,4227,4246,3761,20250115,1
8698,1713,3924,3075,20250116,5
8699,664,3796,3088,20250613,3
8700,2901,6499,3776,20241105,5
8701,1891,1856,3768,20241031,5
8702,1026,2595,3570,20250307,5
8703,4728,8304,2468,20250801,1
8704,1873,6652,1576,20240927,4
8705,127,6459,4795,20250903,1
8706,2960,8089,2026,20241017,3
8707,1894,7948,138,20250624,1
8708,3512,3275,3708,20250506,1
8709,1121,969,3097,20241207,5
8710,464,6094,2974,20241104,2
8711,136,4013,139,20250826,2
8712,1640,1940,4008,20250316,1
8713,460,3213,2844,20250329,4
8714,4287,798,711,20250501,3
8715,485,3526,891,20250507,4
8716,270,4179,1012,20241206,1
8717,280,4826,4347,20250520,1
8718,4687,9642,764,20250611,1
8719,4430,3788,570,20250823,5
8720,777,1862,3459,20250728,1
8721,4069,787,690,20250114,2
8722,739,5981,665,20250115,3
8723,1137,4042,1519,20250610,4
8724,2688,3930,3864,20250726,4
8725,3057,7846,2302,20250502,2
8726,1479,2775,1107,20241109,4
8727,3446,7892,1138,20241104,2
8728,3968,3418,3493,20250517,4
8729,4397,788,4399,20250907,3
8730,1077,1335,166,20250101,4
8731,2368,886,1633,20250205,5
8732,1958,8964,2240,20241017,1
8733,3859,1256,1708,20241219,2
8734,1904,9951,4331,20250826,3
8735,1829,9617,2043,20250602,4
8736,573,9436,1601,20250423,2
8737,829,6016,1958,20250827,5
8738,4881,2595,3289,20250606,5
8739,342,7360,4805,20250609,5
8740,462,1183,4186,20240915,1
8741,4278,4746,2203,20250813,4
8742,2969,6695,1519,20250818,3
8743,918,2241,4712,20250620,1
8744,213,1905,4246,20240921,5
8745,830,2609,3315,20250714,4
8746,4951,7355,4551,20241102,2
8747,3705,3576,3642,20250601,2
8748,295,5091,749,20250625,1
8749,2812,2641,876,20241212,5
8750,472,606,2375,20250914,1
8751,3930,2456,383,20250623,1
8752,2655,6765,1774,20241228,5
8753,2984,8169,2926,20241010,3
8754,5000,4655,4337,20250602,1
8755,1529,4307,3252,20250402,3
8756,1577,1486,3590,20241209,1
8757,1072,5331,4754,20250724,1
8758,4218,1393,1543,20250312,3
8759,3634,2303,1166,20250115,4
8760,4499,6149,3344,20241226,3
8761,1772,5106,3900,20250525,5
8762,4937,9457,2978,20241112,3
8763,3895,2860,4829,20240924,5
8764,3797,9321,3045,20250623,4
8765,3069,5228,2219,20250715,5
8766,4044,7835,2910,20250228,1
8767,2473,9245,3872,20241102,4
8768,2972,6238,1269,20241101,5
8769,4744,3810,4013,20250913,4
8770,4869,4913,803,20250102,2
8771,3144,6747,1277,20250903,1
8772,3903,240,587,20250518,3
8773,144,5163,1061,20250623,3
8774,770,3065,2588,20241110,4
8775,1207,5780,3081,20250130,2
8776,2455,285,2624,20250429,2
8777,2758,1483,189,20241003,1
8778,319,5841,776,20250101,2
8779,4032,7409,1958,20241104,5
8780,4832,8473,1494,20240923,2
8781,4476,7191,3367,20250718,5
8782,506,4436,3214,20241024,4
8783,2599,6290,4503,20240922,4
8784,951,7087,4317,20250821,1
8785,1221,5094,661,20250604,1
8786,1503,4534,1332,20250202,4
8787,2056,6160,2457,20250306,2
8788,2674,8133,243,20250206,5
8789,223,1519,1088,20250714,4
8790,3889,8900,2356,20250702,4
8791,3567,3955,632,20250626,5
8792,1260,7459,861,20250729,1
8793,4147,2486,3604,20250504,1
8794,3372,9426,927,20250730,4
8795,3799,2169,2913,20250806,2
8796,2710,2752,1101,20250903,4
8797,1653,5429,318,20241012,4
8798,2823,7788,4459,20250908,3
8799,3823,8441,4190,20250802,3
8800,1729,3353,3246,20250209,1
8801,1388,8474,4207,20250608,5
8802,1484,9577,658,20250402,3
8803,1933,1323,2511,20250308,3
8804,4694,3402,4228,20250621,4
8805,1112,7516,919,20250716,2
8806,2535,7993,1709,20250423,1
8807,4128,2637,1824,20250624,3
8808,4251,4615,4968,20250417,2
8809,1794,4924,4159,20250619,4
8810,4793,1041,1183,20241112,2
8811,3038,6948,3427,20250804,1
8812,3408,3252,753,20241012,2
8813,510,9737,741,20241012,3
8814,4474,3420,4788,20240930,2
8815,2423,9702,353,20250629,3
8816,4982,2557,1528,20250312,5
8817,2822,7463,2843,20241022,3
8818,2690,4869,3661,20250508,3
8819,1885,4437,2507,20250521,3
8820,4214,3638,977,20241008,1
8821,4473,5922,2924,20250915,4
8822,991,5338,4121,20250522,5
8823,674,1768,2775,20241128,2
8824,3018,8456,1651,20241220,3
8825,4711,9220,2240,20250626,2
8826,155,162,1432,20250108,2
8827,3509,9542,3158,20250524,4
8828,2244,5499,2132,20250603,1
8829,1897,4092,2309,20250529,1
8830,2663,9159,4342,20250213,5
8831,3271,1563,3243,20250128,5
8832,971,4910,4015,20250117,5
8833,1875,1574,3612,20241130,4
8834,4944,7241,1515,20241222,4
8835,80,7311,831,20250226,1
8836,1400,2047,2236,20250504,4
8837,3712,971,3231,20250602,5
8838,4001,2370,3967,20250322,3
8839,3769,8194,2917,20250326,2
8840,3127,1061,3992,20241219,1
8841,3581,2047,3557,20250529,4
8842,4561,4049,2093,20250625,4
8843,880,1826,3616,20250724,2
8844,227,8963,2432,20250803,2
8845,1673,4790,3034,20240929,4
8846,1855,6515,3952,20250117,3
8847,3555,5535,1175,20250307,2
8848,4677,4400,393,20250319,2
8849,4480,4125,908,20250604,1
8850,1533,9242,1594,20240919,1
8851,4570,5340,434,20250816,2
8852,4875,9034,2536,20241204,1
8853,2698,822,168,20250103,3
8854,504,7611,4877,20250630,2
8855,2690,4869,984,20250508,1
8856,2258,1153,246,20250311,3
8857,751,8096,1838,20250615,2
8858,565,2378,1008,20250703,5
8859,1809,8245,4995,20250619,2
8860,1878,3504,607,20241229,2
8861,539,9185,711,20240918,2
8862,4191,8348,752,20250529,4
8863,3971,459,3720,20241118,5
8864,3676,7986,621,20241106,3
8865,3866,1097,3808,20250829,5
8866,438,8623,256,20250801,3
8867,2359,5854,4967,20241206,1
8868,2260,3987,4466,20250121,1
8869,1460,5875,1752,20250826,3
8870,1137,4042,3632,20250610,5
8871,2345,9458,1125,20250727,2
8872,4737,7336,3211,20250220,2
8873,659,6056,2585,20250915,4
8874,1970,4134,1571,20250624,5
8875,3472,2741,4828,20250121,5
8876,4076,752,3211,20240924,3
8877,4223,802,1701,20250902,2
8878,4959,9420,3414,20250312,4
8879,340,5739,2115,20250209,2
8880,1028,206,4543,20241003,5
8881,4353,2411,2861,20250415,1
8882,4940,763,4821,20250715,2
8883,1860,6187,474,20250429,1
8884,4160,8765,416,20241202,1
8885,2291,3810,4644,20250903,2
8886,1964,4731,1850,20241231,4
8887,3475,515,4328,20240925,5
8888,4087,6020,3141,20241008,1
8889,3859,1256,27,20241219,4
8890,1808,2230,683,20250514,2
8891,1964,4731,3493,20241231,4
8892,1533,9242,4331,20240919,5
8893,4667,2092,4455,20250213,4
8894,4410,3639,4166,20250911,2
8895,1144,3182,2036,20241217,1
8896,4656,907,4640,20250726,3
8897,2726,4820,4391,20250512,1
8898,2581,9690,1269,20241205,5
8899,627,3750,3104,20241013,5
8900,2225,6562,316,20250425,5
8901,2138,3358,1263,20250101,5
8902,2889,9440,620,20250408,1
8903,4825,9940,2949,20241212,1
8904,759,5430,1000,20250625,1
8905,886,9476,3360,20241025,4
8906,2222,9255,3283,20241003,1
8907,3433,3531,546,20250124,5
8908,4432,851,2299,20250815,4
8909,19,6999,2527,20250313,3
8910,4046,8048,2802,20250710,1
8911,3967,3959,262,20250218,3
8912,1480,8572,1014,20250818,5
8913,4782,9167,4475,20241007,1
8914,3356,6388,2136,20250118,3
8915,1182,1385,3552,20250208,4
8916,2123,6505,2072,20250201,3
8917,1900,7283,2561,20250807,4
8918,1894,7948,187,20250624,2
8919,3763,1780,4669,20250125,3
8920,1037,3574,3951,20250131,4
8921,3288,6655,2842,20241026,4
8922,4822,454,513,20250714,3
8923,3569,7981,2908,20250428,3
8924,4664,4494,4283,20250507,3
8925,2889,9440,2120,20250408,1
8926,838,567,2238,20241020,3
8927,1996,7871,2271,20250728,5
8928,2387,9485,1836,20250113,5
8929,1005,6389,2886,20250822,5
8930,356,2333,638,20250801,5
8931,2910,2376,121,20250330,2
8932,2933,5838,2505,20250425,5
8933,4955,9881,1088,20241208,4
8934,1643,6185,1214,20250731,2
8935,2171,6595,648,20241221,2
8936,694,3794,3414,20250529,3
8937,1049,7976,625,20250517,3
8938,4493,1856,4825,20250319,2
8939,3479,3491,3741,20250812,1
8940,3567,3955,2290,20250626,1
8941,3514,341,4579,20241116,2
8942,3035,435,1052,20241028,4
8943,2626,1925,2801,20250626,1
8944,1784,7741,3234,20250224,3
8945,3897,3997,2759,20241116,2
8946,930,9167,3136,20250812,3
8947,449,2106,214,20250327,4
8948,906,5272,2395,20250824,5
8949,3869,3197,2669,20241219,1
8950,3549,2421,2562,20250512,1
8951,2396,9500,1249,20250404,4
8952,2418,3760,701,20250209,4
8953,1629,2107,515,20240930,1
8954,923,5020,3654,20241024,5
8955,302,3867,1058,20250405,3
8956,1917,3245,752,20250519,2
8957,3717,1128,1429,20241123,2
8958,1367,3277,3358,20250116,5
8959,4584,3711,982,20250416,3
8960,1000,3612,3772,20241213,5
8961,1356,3071,1511,20250617,5
8962,2029,983,1438,20250425,3
8963,4442,7827,1408,20241030,2
8964,1423,9450,4422,20250224,2
8965,1419,4276,2404,20241206,4
8966,4467,2005,4114,20241229,2
8967,2332,3385,852,20250119,4
8968,1066,9001,1978,20250303,3
8969,3967,3959,463,20250218,5
8970,746,8850,3760,20250509,4
8971,3393,3359,1521,20250117,1
8972,1506,8665,3079,20240921,5
8973,3263,6463,4485,20250113,3
8974,3614,9602,1071,20250203,2
8975,3881,8288,970,20241212,2
8976,1221,5094,150,20250604,1
8977,635,2301,1977,20250907,1
8978,3196,7939,3221,20250626,3
8979,3317,6532,92,20250510,4
8980,2596,116,2840,20240917,3
8981,3678,8171,1291,20250424,1
8982,317,7758,4885,20250717,2
8983,65,9133,1554,20240929,4
8984,473,6390,4693,20250513,2
8985,1074,4178,3124,20250906,5
8986,4576,8568,4654,20250415,3
8987,2252,4688,268,20250126,1
8988,4334,8872,197,20241115,5
8989,3277,2314,4253,20241011,5
8990,3340,8765,2091,20241226,5
8991,1114,5989,319,20250619,2
8992,4673,334,1077,20241019,3
8993,1294,5796,4347,20250128,4
8994,3228,7698,1243,20250516,3
8995,369,3703,3967,20250604,4
8996,2866,3291,4330,20250101,3
8997,1553,3527,1692,20250913,4
8998,4016,8191,4837,20250720,4
8999,1332,5332,2670,20250901,2
9000,4198,7890,1334,20250905,2
9001,2510,9799,3132,20250504,4
9002,2664,5760,3421,20250717,2
9003,2216,5744,4681,20241205,4
9004,4798,5334,3904,20241022,4
9005,2476,1854,3944,20240929,5
9006,2353,3532,4368,20250807,3
9007,574,1152,2667,20250220,1
9008,1779,6862,1071,20250704,4
9009,1932,682,1305,20241005,5
9010,2349,1538,4038,20241120,5
9011,1460,5875,4502,20250826,2
9012,554,5181,4277,20241010,1
9013,3109,4397,4915,20250227,4
9014,1841,4481,4431,20250214,3
9015,2834,5388,4813,20250331,4
9016,863,5051,4671,20250528,3
9017,3354,3449,301,20250831,3
9018,4654,4280,3427,20241123,4
9019,390,7329,3243,20250322,5
9020,466,6323,1581,20250420,5
9021,4940,763,1147,20250715,4
9022,2200,9091,4613,20250508,4
9023,2490,584,1540,20250528,4
9024,2493,2461,1652,20250701,4
9025,3404,5543,1761,20250213,5
9026,3290,6421,4170,20241203,5
9027,3771,1911,2486,20250116,3
9028,3388,5664,2135,20250324,1
9029,4442,7827,2749,20241030,1
9030,634,38,3644,20250311,2
9031,1458,1902,2847,20250526,3
9032,3763,1780,2337,20250125,5
9033,133,7419,559,20250131,1
9034,4693,8810,63,20250428,3
9035,1191,7476,1489,20241222,5
9036,810,8943,4640,20250808,2
9037,2765,7943,613,20241018,5
9038,3381,5801,3831,20250511,4
9039,3623,6533,3044,20250221,5
9040,318,8083,1326,20250621,1
9041,3808,3333,227,20250305,4
9042,1023,5515,4669,20250709,2
9043,4168,2112,2182,20250418,2
9044,3684,7518,385,20250727,3
9045,2483,1753,3714,20250823,2
9046,4706,6852,4604,20250813,5
9047,1345,218,4287,20250318,3
9048,3599,3018,90,20250808,4
9049,1518,3687,2462,20250822,4
9050,2438,144,979,20250406,4
9051,4062,8596,4250,20250418,2
9052,394,8419,4925,20250208,5
9053,146,148,2219,20241116,1
9054,544,753,56,20241211,3
9055,4609,4577,871,20250527,2
9056,4648,8422,3445,20250412,4
9057,300,1683,92,20241118,5
9058,1394,3359,550,20250912,3
9059,1044,6855,1352,20250704,2
9060,1062,8949,3765,20241201,1
9061,4882,9684,1978,20250401,2
9062,3003,5468,2820,20250221,4
9063,4307,2483,325,20250521,3
9064,2400,9974,703,20241203,4
9065,2363,9349,4074,20241204,1
9066,1439,4153,4534,20250524,4
9067,3623,6533,4989,20250221,4
9068,2652,8348,3950,20250528,2
9069,3981,7449,2989,20241120,2
9070,460,3213,1763,20250329,4
9071,873,9842,2609,20250602,4
9072,1285,666,2495,20250421,5
9073,4840,7909,1980,20241119,1
9074,3665,7934,2742,20250226,4
9075,2958,3413,3297,20250915,3
9076,4457,6901,168,20250511,2
9077,567,1550,987,20250902,2
9078,3690,5764,4383,20250208,5
9079,1327,8020,2815,20250707,2
9080,3958,8265,26,20250224,5
9081,493,1635,4749,20240927,2
9082,4342,3676,3302,20250915,1
9083,1787,308,718,20240925,1
9084,3827,1771,4171,20241029,3
9085,883,9119,34,20250314,2
9086,2219,6519,4766,20250127,3
9087,4208,1223,4552,20250316,5
9088,3535,4078,4081,20250222,1
9089,4139,2149,4990,20250130,5
9090,1885,4437,4309,20250521,4
9091,1631,2198,3844,20250821,1
9092,867,1336,2395,20250728,5
9093,4338,6425,4605,20241227,2
9094,1102,2210,3470,20250416,3
9095,628,6559,3189,20250716,3
9096,4048,5653,4300,20250519,2
9097,2599,6290,216,20240922,3
9098,4974,5877,8,20250530,1
9099,3959,1940,4322,20241026,2
9100,1919,8252,840,20240928,1
9101,1275,9087,4860,20241223,1
9102,1068,1825,1523,20250203,5
9103,1559,2164,4623,20241120,4
9104,275,8129,2824,20241115,2
9105,142,5965,1329,20250428,3
9106,1688,2763,3952,20241013,2
9107,4881,2595,1141,20250606,1
9108,4130,6543,4486,20250224,5
9109,1309,404,399,20241211,5
9110,2796,9154,3044,20250727,2
9111,2203,3480,1873,20241210,5
9112,2491,608,3970,20241015,2
9113,179,2099,2959,20250421,4
9114,308,9052,1285,20250121,4
9115,2456,4372,4518,20250629,2
9116,2731,8542,2011,20250319,5
9117,4611,6426,2009,20241218,4
9118,3012,799,174,20241204,5
9119,3109,4397,4189,20250227,4
9120,1923,9145,4483,20250910,5
9121,603,7598,4249,20250627,5
9122,3019,1877,2531,20250514,4
9123,4953,5956,3516,20250725,4
9124,2887,1102,4529,20250513,2
9125,2568,5983,3674,20250316,1
9126,2326,2506,3785,20250102,5
9127,3749,9,2790,20250627,5
9128,448,5298,4141,20241119,2
9129,4144,2543,1911,20250425,1
9130,3677,8366,2106,20250827,1
9131,1888,7945,1805,20250108,5
9132,1321,1929,4435,20250720,1
9133,2197,7154,3946,20250104,1
9134,4618,2830,3584,20241217,1
9135,4106,1593,4642,20241028,2
9136,3899,8857,4422,20250315,3
9137,1652,3758,3803,20241010,1
9138,701,3245,2134,20250628,1
9139,875,976,31,20250506,3
9140,3069,5228,3942,20250715,1
9141,4635,8609,2985,20241112,1
9142,1276,6106,4311,20250216,2
9143,2652,8348,4050,20250528,2
9144,1148,2248,84,20250519,1
9145,1452,5913,2629,20241128,1
9146,4834,4420,4650,20241210,1
9147,948,8774,2625,20250228,5
9148,1639,3406,3893,20250624,4
9149,4844,2040,4221,20250127,3
9150,2720,518,2168,20250807,1
9151,4356,5868,1357,20241008,3
9152,1978,2141,57,20250112,4
9153,3817,4502,2484,20250725,3
9154,4701,7921,2364,20250416,1
9155,2139,2911,3799,20250906,4
9156,3189,8076,3172,20250126,4
9157,2106,1052,4739,20250801,2
9158,3483,3131,3494,20250830,5
9159,256,2947,306,20250605,4
9160,4962,5081,1370,20241113,5
9161,412,1996,1679,20250418,3
9162,42,33,4824,20250310,2
9163,1314,3279,4864,20250426,1
9164,2739,1501,3018,20250617,2
9165,2214,2289,3128,20241128,5
9166,84,4255,3760,20240928,3
9167,1551,2833,4654,20250805,1
9168,4278,4746,4360,20250813,2
9169,1801,842,2810,20241207,5
9170,4082,7299,876,20250405,3
9171,548,1521,1407,20250401,5
9172,626,3543,4640,20250118,4
9173,3061,9396,1249,20250513,5
9174,1378,487,1659,20241222,4
9175,3636,8355,527,20241004,2
9176,2568,5983,3702,20250316,3
9177,2190,9022,987,20250622,3
9178,4539,4405,3605,20250803,4
9179,1752,8227,4136,20250204,2
9180,250,949,1525,20250223,4
9181,1675,7501,2158,20241125,5
9182,2908,2406,1386,20250115,5
9183,1413,4727,2368,20250822,5
9184,2723,5896,271,20250116,1
9185,776,9365,2410,20241222,3
9186,3126,1138,3283,20250828,4
9187,4647,5532,2176,20250124,5
9188,1752,8227,1656,20250204,3
9189,4998,7589,3696,20250127,4
9190,186,7856,1234,20250810,3
9191,3080,7876,4264,20250419,2
9192,4681,1668,3382,20250812,1
9193,3128,9601,3734,20250428,5
9194,3870,8276,4788,20250627,5
9195,839,3571,773,20250726,5
9196,3743,188,2344,20250901,1
9197,4411,2021,4713,20241230,3
9198,4061,8671,3840,20241110,3
9199,4257,8842,4388,20241229,2
9200,2621,8118,2534,20250427,3
9201,4376,8810,1563,20250718,4
9202,492,3179,4006,20250119,3
9203,1347,7042,4912,20250313,4
9204,4167,5354,4660,20241028,5
9205,1742,4674,1077,20250513,1
9206,793,7970,4275,20250819,4
9207,4383,3810,433,20250715,2
9208,3501,1128,673,20250112,1
9209,2579,2058,4099,20250808,1
9210,2776,5450,3622,20250727,5
9211,1897,4092,2671,20250529,3
9212,1283,9905,4743,20250315,4
9213,4790,5984,4356,20250207,2
9214,4484,3332,3973,20250106,1
9215,1517,5519,426,20250105,4
9216,2317,3469,2389,20250407,1
9217,1906,710,2115,20250109,5
9218,3111,8355,1140,20250523,3
9219,3305,7516,1097,20241201,3
9220,584,9399,3616,20250227,3
9221,2842,222,2799,20241104,4
9222,3931,9204,2094,20250316,5
9223,1144,3182,3861,20241217,1
9224,4476,7191,1863,20250718,4
9225,1154,3846,4233,20250227,3
9226,1413,4727,3629,20250822,5
9227,4859,7115,3452,20250225,3
9228,4171,5077,1969,20250110,5
9229,2163,1325,2320,20250128,5
9230,1965,4983,2405,20250520,1
9231,4197,3661,1889,20250908,5
9232,4361,6775,4162,20241229,4
9233,273,6685,2015,20241104,1
9234,1024,9113,2381,20241113,2
9235,2924,8552,2436,20250823,1
9236,2651,3485,4785,20241129,4
9237,1297,6288,1899,20241204,1
9238,4248,1891,4411,20241124,4
9239,4870,1616,1264,20241003,4
9240,1622,8091,4960,20250822,1
9241,522,7729,4295,20250110,4
9242,4498,3643,4199,20250416,2
9243,2272,9918,2764,20241012,1
9244,939,7159,2341,20250819,1
9245,3360,526,1990,20250331,3
