order_id;customer_id;order_date;status;payment_id;shipping_id;total_amount
30741;1288;16/10/2024;delivered;30741;30741;8183.79
30742;6678;14/12/2024;shipped;30742;30742;4302.67
30743;6873;13/12/2023;delivered;30743;30743;11424.26
30744;2306;26/10/2024;delivered;30744;30744;1272
30745;2326;20/03/2024;delivered;30745;30745;1694.45
30746;8206;03/12/2023;delivered;30746;30746;970.89
30747;48;18/07/2025;shipped;30747;30747;4113.55
30748;9107;28/08/2024;delivered;30748;30748;5715.32
30749;499;06/08/2025;delivered;30749;30749;14980.65
30750;9591;27/12/2024;delivered;30750;30750;1128.72
30751;6554;31/01/2024;delivered;30751;30751;0
30752;7866;27/05/2025;delivered;30752;30752;1692.4
30753;2470;19/07/2025;delivered;30753;30753;632.2
30754;4223;11/06/2025;shipped;30754;30754;2107.59
30755;4959;23/07/2025;delivered;30755;30755;1460.79
30756;6288;30/12/2023;delivered;30756;30756;2488.38
30757;170;02/07/2024;delivered;30757;30757;640.25
30758;6542;19/05/2025;delivered;30758;30758;1771.04
30759;9593;24/06/2024;delivered;30759;30759;1388.01
30760;8969;07/02/2025;delivered;30760;30760;7304.31
30761;3884;08/10/2024;cancelled;30761;30761;6295.78
30762;8488;04/02/2024;delivered;30762;30762;891.77
30763;7899;24/12/2023;shipped;30763;30763;2022.96
30764;9668;01/02/2025;delivered;30764;30764;4632.8
30765;4059;16/07/2025;delivered;30765;30765;0
30766;112;15/11/2023;delivered;30766;30766;8581.38
30767;4748;13/09/2025;shipped;30767;30767;12312.48
30768;1787;14/02/2024;delivered;30768;30768;2125.8
30769;1889;24/11/2024;cancelled;30769;30769;5275.28
30770;6316;22/06/2024;cancelled;30770;30770;7766.51
30771;1161;06/07/2024;delivered;30771;30771;284.83
30772;4530;19/06/2024;delivered;30772;30772;890.32
30773;5441;14/05/2024;delivered;30773;30773;4437.47
30774;7122;28/08/2025;delivered;30774;30774;2849.33
30775;1379;18/05/2024;delivered;30775;30775;14060.45
30776;8556;02/03/2024;delivered;30776;30776;7214.02
30777;2648;29/12/2024;delivered;30777;30777;7386.05
30778;7585;25/09/2023;delivered;30778;30778;2462.07
30779;4859;19/01/2025;delivered;30779;30779;79
30780;825;20/05/2024;delivered;30780;30780;1989.59
30781;8513;23/01/2024;delivered;30781;30781;9776.42
30782;5894;05/07/2024;delivered;30782;30782;2123.25
30783;6110;12/05/2024;shipped;30783;30783;14418.89
30784;2853;12/01/2024;delivered;30784;30784;8439.75
30785;2057;11/01/2025;delivered;30785;30785;189.1
30786;8069;02/09/2024;delivered;30786;30786;3604.7
30787;5893;06/03/2025;delivered;30787;30787;13208.54
30788;2497;19/01/2024;pending;30788;30788;5529.04
30789;5907;12/01/2025;shipped;30789;30789;15044.01
30790;2638;23/12/2024;delivered;30790;30790;6098.53
30791;7554;20/07/2025;delivered;30791;30791;10396.7
30792;4354;04/01/2025;delivered;30792;30792;802.68
30793;5208;12/04/2024;delivered;30793;30793;1863.49
30794;4495;05/01/2024;delivered;30794;30794;0
30795;6844;18/07/2024;delivered;30795;30795;0
30796;4540;12/03/2024;delivered;30796;30796;7791.67
30797;5353;25/04/2025;shipped;30797;30797;2603.87
30798;4464;22/03/2025;delivered;30798;30798;619.22
30799;4524;21/06/2025;shipped;30799;30799;15227.22
30800;9341;03/08/2025;delivered;30800;30800;13772.48
30801;4406;12/06/2025;delivered;30801;30801;3263.45
30802;6314;21/07/2025;cancelled;30802;30802;2810.94
30803;8588;31/01/2025;delivered;30803;30803;2163.92
30804;2458;08/11/2024;delivered;30804;30804;4933.24
30805;4862;11/01/2025;shipped;30805;30805;5095.04
30806;1574;20/01/2025;pending;30806;30806;1214.6
30807;7117;05/03/2025;shipped;30807;30807;1657.82
30808;5204;13/12/2023;delivered;30808;30808;6342.76
30809;8045;07/11/2023;shipped;30809;30809;111.5
30810;8940;18/07/2025;delivered;30810;30810;26452.31
30811;8864;21/05/2025;shipped;30811;30811;5227.6
30812;9121;17/06/2025;delivered;30812;30812;5062.39
30813;6255;23/10/2023;shipped;30813;30813;5183.84
30814;6793;08/03/2024;delivered;30814;30814;9678.41
30815;4383;01/11/2023;delivered;30815;30815;16075.74
30816;9503;11/02/2025;delivered;30816;30816;6764.61
30817;5899;08/02/2025;delivered;30817;30817;6893.99
30818;7232;15/06/2025;delivered;30818;30818;5593.96
30819;3861;01/02/2025;shipped;30819;30819;5766.78
30820;3190;05/07/2025;shipped;30820;30820;4219.74
30821;4597;17/06/2025;delivered;30821;30821;6676.17
30822;4008;23/05/2025;delivered;30822;30822;2261.02
30823;4609;01/10/2024;delivered;30823;30823;2907.43
30824;9977;14/09/2024;pending;30824;30824;5179.76
30825;8644;11/05/2025;delivered;30825;30825;3550.01
30826;9822;13/10/2023;delivered;30826;30826;5805.98
30827;2796;09/05/2024;delivered;30827;30827;5791.63
30828;1054;26/12/2024;delivered;30828;30828;644.12
30829;1390;03/09/2024;delivered;30829;30829;13146.63
30830;7789;28/08/2024;delivered;30830;30830;3811.84
30831;3827;17/12/2023;shipped;30831;30831;2498.6
30832;2852;04/11/2024;delivered;30832;30832;13932.54
30833;8800;15/09/2025;delivered;30833;30833;853.04
30834;3759;16/04/2024;delivered;30834;30834;680.99
30835;6865;30/10/2023;delivered;30835;30835;11165.25
30836;9059;23/11/2024;delivered;30836;30836;1529.27
30837;5334;25/05/2025;delivered;30837;30837;7674.74
30838;9116;16/06/2025;delivered;30838;30838;2915.05
30839;9801;29/08/2024;pending;30839;30839;5989.77
30840;6112;26/03/2025;delivered;30840;30840;613.84
30841;9813;16/10/2023;cancelled;30841;30841;8484.57
30842;544;05/10/2024;delivered;30842;30842;5085.56
30843;7875;11/09/2024;delivered;30843;30843;444.58
30844;644;07/09/2024;delivered;30844;30844;9387.13
30845;9241;07/11/2024;cancelled;30845;30845;6568.76
30846;2392;16/10/2023;delivered;30846;30846;2315.47
30847;5611;20/08/2024;pending;30847;30847;263.23
30848;2344;09/01/2024;pending;30848;30848;7594.16
30849;1643;17/11/2023;delivered;30849;30849;8790.99
30850;7110;14/01/2024;delivered;30850;30850;1980.72
30851;657;20/06/2024;delivered;30851;30851;3207.75
30852;9569;06/03/2025;delivered;30852;30852;4404.81
30853;7804;04/10/2024;shipped;30853;30853;4628.37
30854;9591;30/08/2025;delivered;30854;30854;4876.2
30855;1247;15/04/2024;shipped;30855;30855;3836.12
30856;5913;30/04/2024;delivered;30856;30856;2012.57
30857;7356;06/12/2024;delivered;30857;30857;3191.29
30858;2414;25/06/2025;delivered;30858;30858;1168.06
30859;625;14/10/2024;delivered;30859;30859;1505.59
30860;3015;10/09/2024;delivered;30860;30860;1727.38
30861;9876;26/11/2024;delivered;30861;30861;3805.46
30862;595;03/04/2024;shipped;30862;30862;5761.06
30863;6285;10/03/2025;delivered;30863;30863;611.48
30864;2075;04/05/2024;delivered;30864;30864;400.01
30865;3305;05/10/2023;delivered;30865;30865;9772.85
30866;6681;16/01/2025;delivered;30866;30866;3283.27
30867;5463;23/10/2024;pending;30867;30867;5351.85
30868;4614;07/05/2025;shipped;30868;30868;2656.09
30869;3455;03/02/2025;shipped;30869;30869;3468.33
30870;6470;14/10/2024;delivered;30870;30870;4336.19
30871;7916;02/07/2025;delivered;30871;30871;5677.78
30872;6119;28/07/2024;delivered;30872;30872;2511.27
30873;5240;05/07/2025;delivered;30873;30873;1300.2
30874;6974;11/04/2024;pending;30874;30874;780.25
30875;5068;29/03/2024;pending;30875;30875;6222.06
30876;3233;08/07/2024;delivered;30876;30876;3761.98
30877;2090;12/07/2025;delivered;30877;30877;15519.68
30878;4980;04/11/2023;delivered;30878;30878;2084.9
30879;1575;18/07/2025;delivered;30879;30879;13743.42
30880;2843;19/08/2025;delivered;30880;30880;3628.69
30881;5778;04/01/2024;shipped;30881;30881;3884.07
30882;1489;02/05/2024;shipped;30882;30882;3390.71
30883;1749;28/02/2024;delivered;30883;30883;3508.09
30884;6345;21/06/2025;delivered;30884;30884;15343.15
30885;6951;28/05/2024;delivered;30885;30885;3454.67
30886;3200;16/02/2025;delivered;30886;30886;1082.02
30887;8833;15/07/2024;shipped;30887;30887;5401.16
30888;6720;20/04/2025;pending;30888;30888;805.34
30889;8931;21/06/2025;shipped;30889;30889;5450.63
30890;3607;06/11/2023;delivered;30890;30890;803.49
30891;5112;29/12/2024;delivered;30891;30891;780.52
30892;1226;01/10/2023;delivered;30892;30892;2187.92
30893;8869;06/11/2023;delivered;30893;30893;11586.78
30894;11;30/07/2025;delivered;30894;30894;1649.16
30895;6147;14/01/2024;delivered;30895;30895;1870.51
30896;7333;28/10/2024;delivered;30896;30896;655.48
30897;1681;03/08/2025;shipped;30897;30897;4112.83
30898;7672;31/08/2025;delivered;30898;30898;7720.06
30899;9998;12/07/2025;delivered;30899;30899;3939.07
30900;7785;10/02/2025;shipped;30900;30900;1806.04
30901;610;04/12/2023;cancelled;30901;30901;1257.84
30902;9792;30/04/2025;delivered;30902;30902;3079.06
30903;5792;26/05/2024;shipped;30903;30903;2525.89
30904;4775;11/06/2024;shipped;30904;30904;381.25
30905;439;30/09/2023;cancelled;30905;30905;2974.89
30906;9949;14/07/2024;delivered;30906;30906;1497.48
30907;9793;13/07/2025;shipped;30907;30907;17866.77
30908;7506;16/03/2024;delivered;30908;30908;6830.91
30909;181;05/10/2024;delivered;30909;30909;6218.92
30910;1814;01/08/2025;delivered;30910;30910;6960.06
30911;6025;12/07/2024;delivered;30911;30911;15914.92
30912;3306;05/09/2024;delivered;30912;30912;71.45
30913;3929;04/03/2025;delivered;30913;30913;10072.36
30914;4820;05/12/2023;shipped;30914;30914;1604.7
30915;5704;10/06/2025;shipped;30915;30915;3639.77
30916;7964;03/06/2024;delivered;30916;30916;8241.09
30917;8877;29/02/2024;shipped;30917;30917;564
30918;9372;15/09/2025;delivered;30918;30918;920.91
30919;8022;28/02/2024;shipped;30919;30919;2364.83
30920;3527;09/06/2024;delivered;30920;30920;6691.84
30921;2297;08/11/2023;shipped;30921;30921;2057.86
30922;8458;29/05/2024;delivered;30922;30922;435.54
30923;3640;30/08/2024;delivered;30923;30923;2836
30924;6239;05/07/2025;delivered;30924;30924;7071.67
30925;4984;25/10/2023;delivered;30925;30925;3359.03
30926;3600;10/10/2024;shipped;30926;30926;0
30927;2516;13/03/2025;delivered;30927;30927;6220.22
30928;4400;20/02/2024;shipped;30928;30928;65.46
30929;978;27/03/2025;delivered;30929;30929;2556.27
30930;7153;02/09/2024;delivered;30930;30930;105.84
30931;7752;09/05/2024;shipped;30931;30931;3438.46
30932;945;28/12/2024;delivered;30932;30932;4893.95
30933;8367;13/06/2025;delivered;30933;30933;6476.61
30934;2614;08/12/2024;delivered;30934;30934;849
30935;9898;20/07/2024;delivered;30935;30935;412.04
30936;4048;23/11/2023;delivered;30936;30936;2934.13
30937;2850;21/12/2024;delivered;30937;30937;3385.02
30938;3360;09/11/2023;delivered;30938;30938;3928.5
30939;8363;18/03/2025;delivered;30939;30939;138.12
30940;7901;24/06/2025;delivered;30940;30940;507.66
30941;2546;04/04/2025;shipped;30941;30941;803.04
30942;6151;03/12/2023;delivered;30942;30942;4832.4
30943;9945;19/08/2024;shipped;30943;30943;6974.84
30944;5638;18/09/2023;delivered;30944;30944;747.87
30945;9364;16/01/2024;delivered;30945;30945;4408.44
30946;1100;04/03/2025;delivered;30946;30946;8121.31
30947;4122;19/02/2025;cancelled;30947;30947;497.26
30948;4105;07/08/2025;delivered;30948;30948;6884.78
30949;5195;25/01/2025;delivered;30949;30949;10924.6
30950;1704;15/09/2025;delivered;30950;30950;1928.76
30951;3615;16/05/2024;shipped;30951;30951;5158.96
30952;9060;11/02/2024;delivered;30952;30952;3237.27
30953;4823;07/03/2024;shipped;30953;30953;984.86
30954;3244;27/10/2023;delivered;30954;30954;1855.28
30955;8465;10/04/2024;cancelled;30955;30955;54.16
30956;1625;07/11/2024;delivered;30956;30956;6856.28
30957;1010;15/07/2024;delivered;30957;30957;5329.14
30958;6850;21/08/2025;shipped;30958;30958;14318.95
30959;1591;06/01/2025;shipped;30959;30959;6387.32
30960;5978;08/09/2024;delivered;30960;30960;6822.89
30961;711;29/07/2024;delivered;30961;30961;2489.27
30962;4622;31/05/2024;delivered;30962;30962;813.39
30963;398;06/02/2025;shipped;30963;30963;1299.89
30964;8105;05/12/2023;delivered;30964;30964;2026.82
30965;3472;12/01/2025;shipped;30965;30965;3035.02
30966;5497;31/03/2025;delivered;30966;30966;2364.9
30967;6567;11/02/2024;delivered;30967;30967;2810.35
30968;4297;27/05/2025;delivered;30968;30968;3541.05
30969;4248;05/02/2024;delivered;30969;30969;6874.26
30970;1183;17/02/2025;shipped;30970;30970;4229.49
30971;9527;07/08/2025;shipped;30971;30971;1483.94
30972;1517;29/08/2025;delivered;30972;30972;858.6
30973;3044;18/03/2024;delivered;30973;30973;201.04
30974;1829;22/08/2024;delivered;30974;30974;2375.53
30975;4767;13/12/2024;delivered;30975;30975;2198.91
30976;4754;19/12/2023;shipped;30976;30976;3439.33
30977;1921;17/06/2025;shipped;30977;30977;2203.1
30978;3520;25/12/2023;cancelled;30978;30978;16943.02
30979;1320;14/12/2024;delivered;30979;30979;10471.82
30980;6773;13/08/2024;delivered;30980;30980;5139.73
30981;5344;26/09/2024;cancelled;30981;30981;5727.17
30982;579;16/07/2025;delivered;30982;30982;2706.77
30983;5239;11/12/2024;delivered;30983;30983;1410.3
30984;4268;01/01/2025;delivered;30984;30984;1691.2
30985;7674;15/02/2025;shipped;30985;30985;2559.76
30986;6958;19/09/2024;delivered;30986;30986;2511.86
30987;3243;01/02/2024;pending;30987;30987;1393.4
30988;6224;09/08/2025;delivered;30988;30988;824.75
30989;9781;28/08/2024;shipped;30989;30989;5062.03
30990;3791;14/07/2025;delivered;30990;30990;948.76
30991;2868;22/09/2023;delivered;30991;30991;12099.22
30992;6252;13/02/2025;delivered;30992;30992;10621.25
30993;6734;24/09/2024;delivered;30993;30993;2445.53
30994;1442;10/12/2023;delivered;30994;30994;1975.4
30995;5816;11/08/2025;shipped;30995;30995;2046.77
30996;69;10/09/2025;shipped;30996;30996;1847.33
30997;4646;26/05/2025;delivered;30997;30997;9428.24
30998;1636;09/05/2024;shipped;30998;30998;12323.45
30999;8273;28/02/2024;delivered;30999;30999;6130.54
31000;6151;10/11/2023;shipped;31000;31000;6102.36
31001;5120;08/10/2023;delivered;31001;31001;3613.1
31002;9762;01/03/2024;delivered;31002;31002;2.24
31003;9711;11/08/2025;delivered;31003;31003;0
31004;4691;10/02/2024;cancelled;31004;31004;209.75
31005;3216;19/06/2025;cancelled;31005;31005;4159.27
31006;9539;05/12/2023;delivered;31006;31006;4075
31007;6023;04/07/2025;shipped;31007;31007;1084.78
31008;7383;09/09/2025;delivered;31008;31008;180.28
31009;6621;30/08/2024;delivered;31009;31009;2342.53
31010;971;23/06/2024;delivered;31010;31010;262.14
31011;8624;13/12/2024;delivered;31011;31011;15352.04
31012;1439;04/02/2024;delivered;31012;31012;837.11
31013;5818;27/02/2025;delivered;31013;31013;3994.18
31014;6069;03/04/2024;shipped;31014;31014;1415.37
31015;117;25/12/2024;delivered;31015;31015;5396.03
31016;587;19/01/2025;delivered;31016;31016;1033.58
31017;6430;03/06/2025;delivered;31017;31017;1129.66
31018;8545;02/02/2025;delivered;31018;31018;7850.04
31019;8516;23/03/2024;delivered;31019;31019;4682.06
31020;8040;11/05/2024;shipped;31020;31020;157.54
31021;3774;14/07/2024;cancelled;31021;31021;4704.95
31022;721;26/09/2023;delivered;31022;31022;14328.3
31023;79;16/12/2023;delivered;31023;31023;6741.66
31024;3629;05/04/2024;delivered;31024;31024;6145.15
31025;4029;17/04/2024;delivered;31025;31025;1300.48
31026;4655;30/05/2024;pending;31026;31026;1060.53
31027;8258;07/07/2024;delivered;31027;31027;2460.88
31028;8676;08/06/2025;cancelled;31028;31028;3503.44
31029;7855;10/05/2025;delivered;31029;31029;1779.15
31030;1327;07/12/2023;shipped;31030;31030;425.12
31031;4817;19/09/2024;shipped;31031;31031;1463.38
31032;4017;25/11/2024;shipped;31032;31032;1139.14
31033;1354;23/07/2025;delivered;31033;31033;15919.36
31034;9174;18/02/2025;delivered;31034;31034;6615.68
31035;3124;19/04/2025;delivered;31035;31035;3300.14
31036;6315;08/03/2025;shipped;31036;31036;2102.27
31037;4284;28/07/2025;shipped;31037;31037;2708.69
31038;8757;07/12/2024;shipped;31038;31038;4188.51
31039;7410;02/07/2024;delivered;31039;31039;7300.6
31040;8940;11/04/2025;shipped;31040;31040;2002.7
31041;5327;29/01/2025;shipped;31041;31041;1834.3
31042;8922;16/12/2023;delivered;31042;31042;4076.65
31043;1807;21/01/2025;delivered;31043;31043;7991.62
31044;4890;20/05/2025;cancelled;31044;31044;1605.25
31045;7906;08/04/2024;delivered;31045;31045;1210.65
31046;6500;06/12/2023;delivered;31046;31046;4742.82
31047;1821;31/03/2024;delivered;31047;31047;1264.23
31048;1646;22/12/2024;delivered;31048;31048;870.23
31049;5654;26/02/2025;delivered;31049;31049;16071.34
31050;6393;21/06/2024;delivered;31050;31050;5816.06
31051;3610;09/10/2024;delivered;31051;31051;886.58
31052;869;10/09/2025;shipped;31052;31052;1726.45
31053;3917;17/01/2024;delivered;31053;31053;5265.23
31054;3802;01/07/2024;delivered;31054;31054;12332.81
31055;6683;12/05/2024;delivered;31055;31055;14288.14
31056;6717;18/11/2023;shipped;31056;31056;1610.3
31057;6029;24/09/2024;delivered;31057;31057;10209
31058;2862;22/09/2023;delivered;31058;31058;2420.59
31059;7276;18/09/2023;delivered;31059;31059;4438.42
31060;1813;30/10/2023;shipped;31060;31060;2725.59
31061;4589;30/09/2023;delivered;31061;31061;5745.09
31062;4892;23/01/2025;delivered;31062;31062;1881.93
31063;4531;08/10/2024;pending;31063;31063;1923.35
31064;8754;13/07/2024;delivered;31064;31064;4015.81
31065;7830;30/09/2023;delivered;31065;31065;4651.83
31066;2597;15/12/2024;delivered;31066;31066;10613.41
31067;498;10/12/2024;delivered;31067;31067;2609.92
31068;7877;16/10/2024;delivered;31068;31068;3800.56
31069;915;26/04/2024;delivered;31069;31069;12254.61
31070;1877;15/02/2025;pending;31070;31070;1867.96
31071;4886;14/10/2024;shipped;31071;31071;8194.05
31072;1392;25/09/2023;delivered;31072;31072;76.47
31073;182;27/02/2024;shipped;31073;31073;4909.94
31074;9316;25/12/2023;delivered;31074;31074;3163.7
31075;977;03/02/2024;shipped;31075;31075;4617.35
31076;4103;05/03/2025;delivered;31076;31076;9072.52
31077;739;09/09/2024;delivered;31077;31077;977.82
31078;3049;08/07/2025;delivered;31078;31078;9529.3
31079;9640;23/04/2024;shipped;31079;31079;4210.25
31080;197;26/09/2024;pending;31080;31080;17.7
31081;2251;31/08/2024;delivered;31081;31081;10073.75
31082;5492;01/10/2024;shipped;31082;31082;5375.61
31083;3680;15/08/2024;delivered;31083;31083;1773.89
31084;5956;26/09/2024;delivered;31084;31084;2011.58
31085;8032;01/10/2023;delivered;31085;31085;3955.32
31086;581;03/05/2024;delivered;31086;31086;1658.89
31087;7411;19/09/2024;cancelled;31087;31087;4157.35
31088;3299;11/09/2025;delivered;31088;31088;9828.26
31089;7010;14/07/2024;shipped;31089;31089;1484.13
31090;7509;07/06/2024;delivered;31090;31090;5591.09
31091;4402;08/06/2024;cancelled;31091;31091;902.81
31092;3771;20/08/2025;delivered;31092;31092;10555.29
31093;5362;31/05/2024;delivered;31093;31093;2636.61
31094;214;13/05/2025;delivered;31094;31094;10656.6
31095;408;04/12/2024;delivered;31095;31095;7984.74
31096;6560;31/03/2024;delivered;31096;31096;1771.19
31097;7562;22/02/2024;delivered;31097;31097;7481.47
31098;2207;19/02/2025;delivered;31098;31098;155.46
31099;4127;17/07/2025;delivered;31099;31099;109.29
31100;4827;14/04/2024;delivered;31100;31100;1789.79
31101;3014;19/07/2025;delivered;31101;31101;17587.25
31102;403;25/03/2024;delivered;31102;31102;8863.93
31103;9942;16/04/2025;delivered;31103;31103;4725.04
31104;7110;17/07/2025;shipped;31104;31104;7007.52
31105;1575;28/02/2024;shipped;31105;31105;3945.23
31106;7611;11/07/2025;delivered;31106;31106;1794.29
31107;5359;10/02/2025;delivered;31107;31107;673.57
31108;4190;27/04/2025;delivered;31108;31108;2021.75
31109;1693;23/08/2025;pending;31109;31109;9766.94
31110;212;01/11/2024;delivered;31110;31110;8129.57
31111;8802;09/09/2024;delivered;31111;31111;4520.73
31112;3696;15/06/2025;delivered;31112;31112;3265.5
31113;4847;05/10/2023;pending;31113;31113;11622.4
31114;2716;21/03/2024;delivered;31114;31114;984.95
31115;5500;18/10/2023;shipped;31115;31115;1703.49
31116;7579;24/12/2023;delivered;31116;31116;2030.76
31117;1379;10/09/2025;shipped;31117;31117;2886.74
31118;3346;07/01/2025;delivered;31118;31118;12735.76
31119;4097;07/03/2025;delivered;31119;31119;4428.96
31120;6454;29/11/2023;delivered;31120;31120;1978.14
31121;8568;23/07/2025;shipped;31121;31121;2303.18
31122;7844;03/11/2024;pending;31122;31122;622.39
31123;8152;06/02/2024;cancelled;31123;31123;1019.88
31124;4565;14/09/2024;delivered;31124;31124;886.11
31125;760;28/05/2024;delivered;31125;31125;8725.97
31126;4333;06/11/2023;delivered;31126;31126;2831.39
31127;4101;22/03/2024;delivered;31127;31127;10031.93
31128;6422;02/06/2024;delivered;31128;31128;2920.47
31129;6216;07/11/2023;delivered;31129;31129;5902.59
31130;5518;18/01/2025;pending;31130;31130;2083.22
31131;8402;31/05/2025;delivered;31131;31131;2383
31132;2651;31/01/2024;shipped;31132;31132;730.82
31133;3447;21/12/2024;pending;31133;31133;2524.95
31134;7917;10/04/2024;delivered;31134;31134;2185.46
31135;3325;06/05/2024;delivered;31135;31135;6280.55
31136;5891;22/04/2025;shipped;31136;31136;794.55
31137;1364;31/07/2025;delivered;31137;31137;181.68
31138;1229;30/11/2024;delivered;31138;31138;7698.55
31139;8532;13/11/2024;delivered;31139;31139;2551.72
31140;9875;08/01/2024;delivered;31140;31140;8563.53
31141;2143;27/03/2024;pending;31141;31141;2328.32
31142;1903;24/07/2024;delivered;31142;31142;6940.62
31143;6668;27/05/2024;pending;31143;31143;155.52
31144;9168;02/04/2024;shipped;31144;31144;5066.3
31145;3487;08/10/2023;delivered;31145;31145;1626.73
31146;5932;01/04/2024;delivered;31146;31146;4180.27
31147;3034;29/10/2024;pending;31147;31147;1782.68
31148;1975;09/05/2024;pending;31148;31148;3219.8
31149;730;11/02/2024;cancelled;31149;31149;4589.17
31150;7170;27/09/2024;shipped;31150;31150;8823.64
31151;3637;20/02/2025;delivered;31151;31151;3841.85
31152;1401;31/12/2023;delivered;31152;31152;23641.78
31153;568;01/09/2025;delivered;31153;31153;2476.24
31154;6360;30/05/2025;delivered;31154;31154;1287.08
31155;1967;04/12/2023;delivered;31155;31155;1214.34
31156;5414;16/10/2023;delivered;31156;31156;2589.43
31157;9927;03/02/2025;delivered;31157;31157;3766.47
31158;1946;18/07/2025;delivered;31158;31158;172.22
31159;1114;10/04/2024;delivered;31159;31159;5681.86
31160;6772;31/10/2023;delivered;31160;31160;6289.75
31161;5930;14/10/2024;delivered;31161;31161;598.91
31162;8341;30/05/2025;delivered;31162;31162;93.51
31163;1190;22/07/2024;delivered;31163;31163;11835.14
31164;3587;13/10/2023;delivered;31164;31164;3257.34
31165;2229;06/09/2024;delivered;31165;31165;7327.52
31166;3027;07/08/2024;delivered;31166;31166;200.82
31167;7104;23/04/2025;delivered;31167;31167;14587.12
31168;3174;23/07/2024;delivered;31168;31168;52.26
31169;3807;24/05/2024;delivered;31169;31169;1226.74
31170;4068;25/08/2025;delivered;31170;31170;5855.88
31171;1374;24/09/2024;delivered;31171;31171;1608.94
31172;3740;09/07/2024;cancelled;31172;31172;2378.9
31173;1404;11/10/2024;shipped;31173;31173;13163.24
31174;2528;06/12/2024;delivered;31174;31174;1470.29
31175;5956;04/02/2025;shipped;31175;31175;2693.13
31176;6268;04/05/2024;delivered;31176;31176;9699.8
31177;8962;08/11/2024;delivered;31177;31177;1431.83
31178;2479;14/04/2025;pending;31178;31178;5642.19
31179;4672;17/11/2024;delivered;31179;31179;2113.73
31180;595;20/07/2025;delivered;31180;31180;4379.84
31181;7512;03/11/2023;delivered;31181;31181;10045.47
31182;9326;02/10/2023;delivered;31182;31182;6592.64
31183;2808;10/01/2025;delivered;31183;31183;176.9
31184;9477;28/06/2024;delivered;31184;31184;19016.01
31185;5327;21/12/2023;shipped;31185;31185;2529.19
31186;8026;25/02/2024;delivered;31186;31186;512.97
31187;5316;17/12/2023;delivered;31187;31187;2903.86
31188;1058;17/06/2024;shipped;31188;31188;7163.11
31189;5556;18/01/2025;delivered;31189;31189;461.38
31190;6988;26/05/2025;delivered;31190;31190;1119.75
31191;2382;09/06/2025;delivered;31191;31191;8766.11
31192;1169;04/06/2025;shipped;31192;31192;9116.36
31193;8416;09/10/2023;delivered;31193;31193;4540.57
31194;2885;16/07/2025;delivered;31194;31194;1173.73
31195;4518;01/01/2025;delivered;31195;31195;5651.25
31196;8488;20/11/2024;delivered;31196;31196;651.28
31197;3915;11/12/2023;pending;31197;31197;1309.74
31198;6653;14/02/2024;shipped;31198;31198;1646.44
31199;3207;15/04/2025;shipped;31199;31199;1239.24
31200;9082;20/10/2023;delivered;31200;31200;8218.35
31201;1696;14/09/2024;delivered;31201;31201;2325.82
31202;5648;07/07/2025;cancelled;31202;31202;18346.67
31203;2899;10/11/2024;delivered;31203;31203;5620.84
31204;3177;04/03/2024;delivered;31204;31204;9277.34
31205;5459;28/06/2024;shipped;31205;31205;2528.63
31206;3613;23/02/2025;delivered;31206;31206;4127.69
31207;1591;19/05/2025;delivered;31207;31207;2440.91
31208;171;05/02/2025;delivered;31208;31208;2467
31209;8948;07/03/2024;delivered;31209;31209;6777.79
31210;599;14/11/2024;pending;31210;31210;1694.21
31211;9681;03/04/2025;pending;31211;31211;8181.56
31212;1578;12/09/2025;delivered;31212;31212;1921.44
31213;1889;20/12/2024;delivered;31213;31213;4431.47
31214;3240;19/05/2024;delivered;31214;31214;5009.91
31215;7564;17/09/2024;delivered;31215;31215;942.34
31216;8874;13/09/2024;delivered;31216;31216;3092.4
31217;1980;08/09/2024;pending;31217;31217;6085.45
31218;313;23/03/2025;delivered;31218;31218;2734.52
31219;5076;20/02/2025;shipped;31219;31219;8394.73
31220;6276;26/02/2024;delivered;31220;31220;54.53
31221;1167;19/03/2025;delivered;31221;31221;4015.67
31222;7488;22/02/2025;shipped;31222;31222;3515.29
31223;3452;20/08/2024;delivered;31223;31223;3690.09
31224;46;09/05/2024;pending;31224;31224;8782.55
31225;3063;27/09/2023;shipped;31225;31225;11260.21
31226;4968;29/03/2024;delivered;31226;31226;5981.01
31227;5144;20/07/2025;delivered;31227;31227;450
31228;3655;07/05/2025;shipped;31228;31228;2443.98
31229;4218;28/03/2025;delivered;31229;31229;1863.51
31230;8946;06/02/2024;delivered;31230;31230;1561.78
31231;8875;27/01/2024;delivered;31231;31231;7378.16
31232;1044;15/02/2025;delivered;31232;31232;8284.31
31233;4889;09/05/2025;delivered;31233;31233;541.45
31234;450;05/03/2024;cancelled;31234;31234;3656.22
31235;1356;19/10/2023;delivered;31235;31235;1372.02
31236;8458;15/05/2024;delivered;31236;31236;7382.62
31237;9430;05/02/2025;delivered;31237;31237;18830.78
31238;2893;01/07/2024;delivered;31238;31238;2867.82
31239;3560;27/04/2025;pending;31239;31239;3195.39
31240;8134;09/05/2024;shipped;31240;31240;2625.97
31241;5042;21/04/2025;delivered;31241;31241;6753.31
31242;4885;15/08/2025;shipped;31242;31242;1249.24
31243;4461;15/01/2024;delivered;31243;31243;4404.75
31244;4996;25/01/2025;delivered;31244;31244;3615.82
31245;1329;25/05/2024;shipped;31245;31245;3972.85
