review_id,product_id,customer_id,rating,comment,review_date
12057,1915,144,5,Fast delivery,2024-06-23
12058,334,6109,1,Would buy again,2024-10-14
12059,236,7269,5,Would buy again,2025-01-21
12060,2448,8642,5,Too small,2025-09-04
12061,3253,3634,5,Would buy again,2025-05-27
12062,3338,2595,4,Would buy again,2025-07-22
12063,2393,4221,1,Too small,2024-08-23
12064,2927,702,1,Fast delivery,2024-10-14
12065,1546,10000,4,Not satisfied,2024-11-26
12066,4942,6384,3,Exceeded expectations,2025-05-10
12067,3171,1834,5,Great quality,2025-04-29
12068,1242,8854,1,Great quality,2024-01-10
12069,1499,2480,2,Too small,2025-04-13
12070,4225,1585,5,Not satisfied,2024-07-04
12071,2109,6935,3,Great quality,2024-04-16
12072,460,2035,3,Too small,2025-02-18
12073,4942,9879,3,Too small,2025-07-11
12074,4304,8282,1,Too small,2025-07-10
12075,4632,583,5,Too small,2025-08-26
12076,1761,8524,4,Would buy again,2025-09-10
12077,2578,4824,2,Not satisfied,2024-12-05
12078,446,9770,3,Not satisfied,2025-04-17
12079,197,3096,3,Would buy again,2023-12-14
12080,3762,8097,5,Exceeded expectations,2025-06-21
12081,1457,2415,5,Fast delivery,2025-04-03
12082,399,6604,3,Exceeded expectations,2025-02-16
12083,2186,7613,4,Value for money,2025-02-26
12084,1842,1056,2,Too small,2024-08-08
12085,78,5029,2,Great quality,2025-05-07
12086,1788,7002,4,Would buy again,2024-11-24
12087,4726,8447,2,Too small,2024-05-09
12088,868,9432,1,Exceeded expectations,2024-09-02
12089,4498,7118,5,Too small,2023-09-17
12090,2646,1076,2,Would buy again,2023-12-31
12091,2487,1811,1,Would buy again,2025-02-11
12092,980,9889,4,Not satisfied,2025-04-18
12093,4358,7296,1,Not satisfied,2023-11-07
12094,1109,1005,4,Not satisfied,2024-11-25
12095,4510,1118,4,Would buy again,2024-03-16
12096,1120,1182,5,Too small,2024-01-20
12097,4058,1881,1,Would buy again,2025-04-12
12098,2693,761,1,Fast delivery,2025-08-05
12099,432,335,4,Would buy again,2025-06-18
12100,1205,722,4,Not satisfied,2025-05-31
12101,2900,2144,1,Too small,2025-08-19
12102,86,9938,5,Value for money,2024-12-07
12103,4898,9490,2,Great quality,2025-07-16
12104,1101,8291,2,Would buy again,2025-03-18
12105,1512,4630,1,Great quality,2025-04-21
12106,2092,8665,1,Fast delivery,2023-12-27
12107,4559,3238,2,Too small,2024-07-11
12108,4790,3671,3,Value for money,2024-07-09
12109,395,3189,5,Not satisfied,2025-07-24
12110,3547,7385,4,Too small,2025-03-05
12111,124,3950,3,Value for money,2024-07-08
12112,3666,2103,5,Great quality,2024-10-03
12113,1668,635,5,Great quality,2024-07-30
12114,1296,7185,4,Too small,2025-08-20
12115,2584,7655,5,Would buy again,2023-10-11
12116,4660,296,2,Exceeded expectations,2024-12-12
12117,3930,8202,4,Fast delivery,2025-06-30
12118,2660,1296,1,Not satisfied,2024-02-01
12119,1437,5047,1,Would buy again,2025-02-09
12120,369,4340,1,Fast delivery,2024-07-05
12121,3191,7043,3,Too small,2025-04-07
12122,4480,1478,5,Too small,2023-11-07
12123,591,3759,5,Fast delivery,2025-06-17
12124,1440,1578,3,Not satisfied,2024-03-19
12125,2775,8102,2,Would buy again,2023-09-16
12126,605,9458,3,Great quality,2024-08-31
12127,576,3674,3,Would buy again,2024-06-09
12128,4000,8297,2,Value for money,2024-09-13
12129,3562,3230,4,Too small,2024-12-13
12130,1101,5852,5,Exceeded expectations,2024-10-05
12131,535,527,2,Too small,2025-03-16
12132,4365,7188,2,Great quality,2024-02-03
12133,1260,734,1,Fast delivery,2023-10-30
12134,3601,5039,3,Exceeded expectations,2025-03-14
12135,2445,8090,4,Value for money,2023-12-09
12136,1934,9022,5,Fast delivery,2024-05-19
12137,385,2947,5,Would buy again,2025-03-06
12138,1110,7863,5,Would buy again,2025-07-14
12139,1160,2075,3,Not satisfied,2025-05-12
12140,1446,4504,5,Not satisfied,2024-12-25
12141,4275,2183,5,Fast delivery,2024-07-30
12142,1839,3935,4,Would buy again,2025-06-17
12143,2520,4650,1,Not satisfied,2024-09-13
12144,1882,9179,5,Too small,2023-11-11
12145,3235,3754,4,Not satisfied,2024-09-05
12146,1844,6592,1,Would buy again,2025-07-15
12147,4778,3013,1,Fast delivery,2025-03-10
12148,4162,8182,1,Not satisfied,2024-05-17
12149,1833,2668,5,Not satisfied,2024-10-22
12150,312,5193,4,Not satisfied,2024-11-07
12151,2508,3100,3,Great quality,2025-06-06
12152,2739,9816,2,Exceeded expectations,2025-04-04
12153,298,1031,4,Would buy again,2024-07-15
12154,4585,1983,3,Great quality,2024-01-13
12155,3798,4495,3,Fast delivery,2024-03-27
12156,1438,3398,4,Would buy again,2025-06-17
12157,1110,1062,4,Would buy again,2024-07-29
12158,3849,7629,4,Not satisfied,2025-02-05
12159,1926,1984,3,Value for money,2024-11-25
12160,2199,7460,5,Not satisfied,2023-11-12
12161,2390,3641,4,Fast delivery,2023-11-17
12162,3781,2125,4,Would buy again,2025-04-17
12163,2168,50,2,Too small,2024-08-20
12164,1895,5676,4,Fast delivery,2025-04-10
12165,4162,6453,2,Exceeded expectations,2024-07-27
12166,2454,6130,3,Fast delivery,2025-08-19
12167,546,9524,1,Value for money,2025-08-28
12168,172,2004,3,Fast delivery,2023-11-23
12169,2622,2223,2,Would buy again,2024-01-28
12170,1350,2198,1,Would buy again,2025-04-28
12171,1636,4990,3,Would buy again,2024-12-31
12172,4435,9675,5,Would buy again,2025-02-24
12173,1577,8744,1,Great quality,2023-10-30
12174,619,6543,3,Exceeded expectations,2025-05-22
12175,1760,3863,2,Exceeded expectations,2025-04-15
12176,3464,5359,2,Exceeded expectations,2025-09-06
12177,4286,4988,1,Fast delivery,2025-03-27
12178,1819,2888,1,Great quality,2025-06-18
12179,2591,6745,1,Great quality,2024-11-09
12180,4183,654,2,Too small,2023-09-22
12181,66,643,1,Fast delivery,2025-07-21
12182,1450,4098,1,Would buy again,2024-06-25
12183,4036,1932,2,Fast delivery,2025-08-19
12184,3230,5567,1,Too small,2024-04-27
12185,29,102,2,Would buy again,2024-12-27
12186,3273,3118,5,Not satisfied,2025-02-15
12187,1871,5619,3,Would buy again,2025-02-28
12188,3439,9183,3,Exceeded expectations,2025-01-06
12189,3942,9934,5,Fast delivery,2024-05-12
12190,1866,8053,1,Would buy again,2024-02-22
12191,3897,6857,5,Great quality,2024-02-08
12192,59,8510,3,Exceeded expectations,2024-06-14
12193,1432,9636,2,Value for money,2024-05-04
12194,4855,2096,3,Not satisfied,2024-10-26
12195,1647,7652,5,Fast delivery,2025-05-24
12196,2541,9576,4,Value for money,2025-04-30
12197,3107,3406,3,Not satisfied,2024-03-29
12198,3283,6945,4,Great quality,2023-11-30
12199,2516,128,3,Too small,2024-09-24
12200,3381,2096,4,Would buy again,2025-01-12
12201,676,1902,5,Too small,2024-06-05
12202,4208,2552,2,Fast delivery,2023-12-17
12203,3534,8588,1,Exceeded expectations,2024-02-26
12204,1662,5537,1,Exceeded expectations,2025-04-19
12205,3679,6679,1,Fast delivery,2024-10-14
12206,538,9346,1,Exceeded expectations,2025-04-15
12207,679,1598,5,Great quality,2024-11-08
12208,3516,7819,4,Would buy again,2024-12-31
12209,1708,3138,4,Fast delivery,2024-01-10
12210,3357,6173,2,Fast delivery,2025-05-07
12211,1898,3744,2,Fast delivery,2024-12-15
12212,690,7524,5,Fast delivery,2024-10-09
12213,3016,2426,4,Value for money,2024-11-19
12214,3184,4081,4,Not satisfied,2024-11-04
12215,2651,6197,2,Would buy again,2024-10-29
12216,3328,7745,3,Would buy again,2025-05-17
12217,591,422,2,Great quality,2024-06-27
12218,465,9315,3,Great quality,2024-06-02
12219,151,7784,3,Value for money,2024-10-17
12220,3410,9754,3,Fast delivery,2025-03-23
12221,2783,9204,5,Would buy again,2025-03-30
12222,2484,9959,3,Too small,2024-03-18
12223,2692,820,3,Exceeded expectations,2024-07-18
12224,571,3747,3,Great quality,2024-09-21
12225,2944,5009,3,Exceeded expectations,2025-05-22
12226,3671,3047,5,Not satisfied,2024-07-21
12227,3257,4861,2,Great quality,2024-03-14
12228,4120,4737,2,Would buy again,2024-04-11
12229,1814,5640,2,Not satisfied,2024-11-07
12230,239,1284,2,Exceeded expectations,2024-11-24
12231,879,1211,4,Too small,2024-05-23
12232,3474,3083,2,Not satisfied,2024-04-16
12233,1216,6057,3,Fast delivery,2024-01-14
12234,950,5104,2,Value for money,2025-05-26
12235,309,1556,5,Too small,2025-07-19
12236,1240,8055,5,Not satisfied,2025-01-14
12237,2654,721,5,Value for money,2023-10-03
12238,3504,1361,3,Too small,2024-06-10
12239,4599,1370,2,Fast delivery,2025-02-23
12240,1308,9912,1,Would buy again,2025-05-05
12241,664,3106,4,Too small,2025-01-20
12242,3239,6345,1,Great quality,2025-09-06
12243,1642,9835,1,Would buy again,2025-04-20
12244,1751,6274,2,Great quality,2025-04-16
12245,2233,4854,5,Too small,2024-09-06
12246,2234,6301,4,Fast delivery,2025-05-07
12247,1526,2451,2,Exceeded expectations,2023-12-02
12248,1401,7477,3,Value for money,2024-04-01
12249,3629,700,4,Not satisfied,2023-09-23
12250,2672,9438,5,Fast delivery,2023-12-17
12251,2695,4708,4,Would buy again,2024-11-15
12252,1090,5863,1,Would buy again,2025-08-19
12253,2491,2129,5,Would buy again,2024-06-14
12254,2254,6435,4,Fast delivery,2024-07-10
12255,3667,3890,4,Too small,2024-02-11
12256,266,9824,3,Would buy again,2024-08-16
12257,942,7600,4,Would buy again,2025-04-24
12258,2869,7961,4,Would buy again,2023-09-23
12259,4630,8592,2,Not satisfied,2025-05-29
12260,955,5539,4,Fast delivery,2024-11-24
12261,3726,6051,1,Value for money,2025-05-06
12262,1540,402,1,Great quality,2024-08-12
12263,3659,5158,3,Too small,2023-11-24
12264,4572,4678,3,Great quality,2023-10-21
12265,2153,4737,2,Great quality,2024-11-22
12266,1959,1597,5,Fast delivery,2023-11-19
12267,3814,8663,4,Fast delivery,2024-06-28
12268,1157,2657,3,Exceeded expectations,2023-12-27
12269,3006,9315,2,Great quality,2024-09-02
12270,574,808,3,Fast delivery,2024-06-09
12271,2045,7562,1,Fast delivery,2025-05-16
12272,4098,6365,1,Too small,2024-03-26
12273,4927,6952,1,Great quality,2023-11-26
12274,844,3663,2,Not satisfied,2023-12-13
12275,3194,7721,3,Fast delivery,2025-07-24
12276,3494,4796,4,Exceeded expectations,2023-12-21
12277,1333,9750,4,Not satisfied,2025-09-12
12278,126,2674,1,Great quality,2025-03-25
12279,2439,6332,5,Too small,2025-03-14
12280,2058,9271,4,Would buy again,2025-03-18
12281,3197,9875,5,Great quality,2025-03-05
12282,3182,6946,2,Exceeded expectations,2025-05-30
12283,3702,4606,5,Value for money,2024-05-27
12284,347,2581,1,Not satisfied,2024-03-23
12285,1945,3293,3,Fast delivery,2023-09-25
12286,3412,2085,4,Exceeded expectations,2023-12-31
12287,375,9944,3,Value for money,2025-01-16
12288,4072,4799,5,Too small,2024-06-21
12289,4524,2310,4,Would buy again,2023-09-27
12290,1493,319,4,Great quality,2024-09-13
12291,1555,8721,5,Fast delivery,2025-03-16
12292,4926,3077,4,Exceeded expectations,2024-01-14
12293,2689,9809,4,Would buy again,2024-02-22
12294,1148,6318,3,Would buy again,2024-07-30
12295,4247,9426,3,Too small,2025-01-25
12296,3094,2351,1,Would buy again,2024-10-23
12297,4664,9173,4,Too small,2024-04-19
12298,3046,3796,4,Great quality,2024-02-13
12299,2077,8284,3,Great quality,2024-02-19
12300,2680,5062,1,Great quality,2024-01-25
12301,4685,5557,5,Great quality,2025-01-02
12302,4644,6957,5,Fast delivery,2025-03-22
12303,3527,3674,3,Value for money,2023-12-03
12304,3115,7506,5,Great quality,2025-01-15
12305,644,9545,4,Great quality,2025-01-18
12306,4304,2769,2,Would buy again,2024-01-05
12307,1979,3684,3,Would buy again,2024-11-03
12308,4665,1019,1,Great quality,2025-05-10
12309,3088,988,1,Not satisfied,2024-06-10
12310,1899,8786,2,Fast delivery,2024-03-29
12311,3342,4635,4,Fast delivery,2024-11-24
12312,3070,9265,5,Fast delivery,2024-05-22
12313,2708,919,1,Fast delivery,2025-05-21
12314,3839,8773,3,Would buy again,2023-12-04
12315,2365,9061,5,Value for money,2025-03-04
12316,2044,3568,4,Too small,2024-07-17
12317,1616,978,2,Great quality,2025-01-11
12318,1957,104,4,Fast delivery,2023-11-20
12319,1407,8770,3,Not satisfied,2024-10-27
12320,3813,438,5,Not satisfied,2025-08-01
12321,3971,2015,2,Great quality,2025-08-02
12322,254,8992,2,Value for money,2025-02-27
12323,3401,3208,5,Fast delivery,2025-03-25
12324,4992,8096,5,Fast delivery,2024-12-25
12325,4785,3600,5,Would buy again,2024-10-04
12326,2883,5508,3,Great quality,2024-07-16
12327,1439,1773,5,Fast delivery,2024-06-29
12328,691,3457,3,Would buy again,2025-05-23
12329,3832,1855,4,Great quality,2024-11-27
12330,3102,1174,2,Would buy again,2024-07-17
12331,2666,1038,5,Would buy again,2023-10-27
12332,3391,3169,3,Fast delivery,2023-10-24
12333,2728,5824,5,Fast delivery,2024-06-02
12334,770,5134,3,Great quality,2024-07-10
12335,3003,2051,2,Not satisfied,2023-09-24
12336,3080,8012,5,Fast delivery,2025-03-19
12337,3518,4988,5,Value for money,2024-01-05
12338,4557,6766,3,Would buy again,2025-05-23
12339,3442,1564,5,Not satisfied,2025-08-03
12340,4357,9182,5,Great quality,2024-08-01
12341,795,3216,1,Would buy again,2024-06-28
12342,2170,8849,2,Too small,2024-06-27
12343,1465,4247,5,Value for money,2024-01-26
12344,1895,9423,5,Fast delivery,2024-11-19
12345,3691,2655,2,Great quality,2024-05-28
12346,1178,999,4,Would buy again,2024-12-11
12347,3250,4354,5,Value for money,2024-12-21
12348,161,2133,4,Too small,2024-07-31
12349,757,7790,4,Value for money,2024-07-16
12350,2255,8121,2,Value for money,2023-10-24
12351,1711,5830,1,Value for money,2024-08-07
12352,1724,7267,4,Fast delivery,2024-04-20
12353,1030,4572,3,Not satisfied,2024-05-07
12354,2336,5732,5,Great quality,2024-05-29
12355,2184,4922,1,Not satisfied,2024-08-21
12356,4187,6701,3,Would buy again,2024-02-20
12357,1577,7558,5,Would buy again,2025-08-14
12358,708,6029,4,Too small,2025-07-15
12359,1175,3743,2,Would buy again,2025-03-16
12360,2509,7411,2,Value for money,2024-03-20
12361,946,4655,1,Value for money,2023-09-22
12362,3548,9100,1,Fast delivery,2024-05-11
12363,3454,38,3,Too small,2024-07-12
12364,744,8637,1,Not satisfied,2024-05-13
12365,917,6917,1,Not satisfied,2025-04-14
12366,959,7603,3,Not satisfied,2025-08-01
12367,1230,3842,4,Too small,2024-09-04
12368,262,2957,2,Fast delivery,2025-05-29
12369,4333,219,5,Exceeded expectations,2023-11-09
12370,3496,6883,1,Would buy again,2023-09-17
12371,4125,92,5,Exceeded expectations,2023-12-19
12372,1226,8462,3,Would buy again,2025-08-26
12373,3550,8122,1,Fast delivery,2024-05-19
12374,311,573,4,Not satisfied,2024-05-01
12375,4666,6925,1,Fast delivery,2023-10-10
12376,36,2964,2,Not satisfied,2024-03-12
12377,3989,3372,5,Value for money,2024-11-11
12378,2177,2712,3,Fast delivery,2024-08-31
12379,2985,8044,2,Fast delivery,2024-04-08
12380,1019,9432,3,Too small,2025-07-23
12381,4507,1330,3,Not satisfied,2024-03-31
12382,1423,523,1,Exceeded expectations,2024-09-14
12383,3343,4826,5,Not satisfied,2023-09-16
12384,1389,6603,1,Fast delivery,2024-07-12
12385,871,4616,1,Would buy again,2024-11-10
12386,4683,8326,2,Exceeded expectations,2023-12-27
12387,1497,5611,2,Value for money,2024-05-29
12388,2499,6106,4,Great quality,2024-03-20
12389,1601,6031,4,Exceeded expectations,2024-12-15
12390,3750,6514,5,Fast delivery,2025-07-23
12391,4055,6557,5,Value for money,2024-06-25
12392,948,6171,2,Great quality,2025-09-04
12393,1134,8649,3,Exceeded expectations,2025-07-02
12394,1814,4408,3,Fast delivery,2024-11-29
12395,2588,4549,5,Would buy again,2025-07-10
12396,2362,7990,4,Value for money,2025-04-30
12397,2342,8462,2,Not satisfied,2025-09-11
12398,355,5620,2,Too small,2023-11-24
12399,2754,4678,4,Not satisfied,2025-05-25
12400,1847,2240,1,Value for money,2023-09-20
12401,1868,3070,5,Not satisfied,2023-12-28
12402,2336,1443,2,Great quality,2024-12-26
12403,1179,4345,2,Not satisfied,2023-11-19
12404,3795,4772,3,Fast delivery,2024-12-08
12405,4290,2576,3,Great quality,2023-12-26
12406,880,6083,1,Value for money,2025-06-15
12407,666,2817,1,Would buy again,2025-05-23
12408,4631,9787,1,Value for money,2023-11-13
12409,4700,6602,3,Exceeded expectations,2024-07-26
12410,3087,9593,4,Great quality,2024-09-20
12411,4043,6990,4,Too small,2024-02-27
12412,835,8918,2,Too small,2023-10-23
12413,2106,1644,2,Great quality,2024-07-03
12414,2464,9260,3,Would buy again,2025-09-14
12415,496,6184,1,Fast delivery,2025-01-22
12416,171,6622,5,Would buy again,2024-06-07
12417,4617,5319,4,Exceeded expectations,2024-09-22
12418,1835,7562,1,Fast delivery,2025-05-16
12419,2820,3544,3,Great quality,2023-11-11
12420,4838,8778,3,Would buy again,2025-02-10
12421,519,8637,5,Not satisfied,2025-09-09
12422,4757,6642,4,Not satisfied,2024-06-25
12423,1248,6889,4,Not satisfied,2023-10-18
12424,2569,6254,2,Exceeded expectations,2023-11-09
12425,615,5918,5,Not satisfied,2024-01-25
12426,2902,8146,2,Exceeded expectations,2025-07-13
12427,4846,7375,5,Fast delivery,2024-12-29
12428,202,8610,2,Exceeded expectations,2023-09-16
12429,4836,977,3,Would buy again,2023-12-04
12430,1736,1594,1,Value for money,2025-04-08
12431,4171,4716,3,Exceeded expectations,2025-01-15
12432,2458,2752,1,Exceeded expectations,2025-03-09
12433,444,7800,2,Not satisfied,2023-09-19
12434,4455,4756,1,Fast delivery,2024-11-03
12435,1201,265,2,Not satisfied,2025-04-23
12436,1520,2611,4,Too small,2025-08-18
12437,899,4445,1,Exceeded expectations,2024-04-26
12438,3353,3325,2,Would buy again,2025-08-28
12439,926,3503,5,Too small,2024-04-16
12440,220,4917,5,Great quality,2024-08-21
12441,2417,887,5,Value for money,2024-09-21
12442,253,9989,5,Too small,2024-09-20
12443,3731,8469,1,Great quality,2025-06-17
12444,4777,6275,5,Value for money,2025-03-19
12445,1455,9767,5,Too small,2025-02-13
12446,2774,3969,3,Exceeded expectations,2025-02-27
12447,1138,1748,1,Would buy again,2024-03-30
12448,2499,3376,5,Would buy again,2024-10-26
12449,3214,509,1,Would buy again,2024-10-22
12450,4170,2559,1,Would buy again,2024-03-20
12451,436,8820,5,Exceeded expectations,2025-05-30
12452,2032,2559,1,Value for money,2024-03-06
12453,3699,7755,5,Not satisfied,2025-05-02
12454,2110,7981,4,Value for money,2024-04-28
12455,4170,4590,1,Too small,2024-01-04
12456,4715,6559,4,Value for money,2025-01-07
12457,1972,6030,1,Great quality,2024-08-16
12458,4538,7572,5,Would buy again,2024-02-05
12459,3355,1495,3,Not satisfied,2024-01-31
12460,2952,7109,1,Would buy again,2024-11-16
12461,25,2189,1,Not satisfied,2024-12-16
12462,2278,9437,2,Exceeded expectations,2024-09-16
12463,2266,9245,1,Great quality,2023-11-09
12464,2057,6314,3,Great quality,2024-12-09
12465,4642,2242,5,Would buy again,2023-10-10
12466,2073,2650,1,Too small,2025-09-03
12467,4337,5823,1,Exceeded expectations,2025-03-23
12468,1534,6267,5,Not satisfied,2025-03-09
12469,544,8930,5,Exceeded expectations,2024-11-08
12470,4362,9755,2,Not satisfied,2025-03-06
12471,2350,3597,5,Great quality,2025-02-15
12472,2619,2935,1,Exceeded expectations,2024-03-23
12473,63,2676,5,Exceeded expectations,2024-01-15
12474,3193,6484,5,Too small,2024-04-06
12475,3027,8804,5,Not satisfied,2024-07-10
12476,3211,4449,3,Great quality,2025-04-17
12477,2970,9536,1,Great quality,2024-07-22
12478,2394,7317,3,Exceeded expectations,2025-02-23
12479,3116,5589,2,Would buy again,2025-08-27
12480,2708,8446,2,Not satisfied,2024-01-16
12481,4885,8323,1,Value for money,2024-10-29
12482,500,7329,2,Too small,2024-02-18
12483,4078,346,2,Value for money,2024-01-29
12484,1193,4819,3,Not satisfied,2024-08-25
12485,1728,6469,4,Exceeded expectations,2025-07-28
12486,3818,1817,4,Value for money,2025-04-03
12487,941,9174,5,Would buy again,2023-11-23
12488,2152,1631,2,Fast delivery,2024-07-19
12489,2994,707,4,Too small,2024-01-25
12490,2878,414,4,Not satisfied,2025-07-09
12491,784,3965,3,Value for money,2023-10-08
12492,4073,6574,1,Not satisfied,2024-07-06
12493,3894,3218,4,Fast delivery,2025-06-20
12494,1018,4107,5,Not satisfied,2024-06-26
12495,4670,2736,1,Great quality,2025-01-01
12496,3605,515,2,Great quality,2024-04-24
12497,2862,5388,5,Would buy again,2023-10-19
12498,913,2267,3,Fast delivery,2024-12-06
12499,4446,1786,5,Fast delivery,2024-10-30
12500,4239,1664,2,Value for money,2025-07-17
12501,3019,2864,2,Great quality,2023-10-20
12502,4035,3605,3,Fast delivery,2024-05-03
12503,4453,2579,1,Exceeded expectations,2025-01-30
12504,553,2108,3,Exceeded expectations,2025-08-12
12505,4047,5135,5,Fast delivery,2023-10-11
12506,1710,9291,3,Fast delivery,2025-08-02
12507,2378,3839,2,Value for money,2025-01-31
12508,1593,3887,1,Would buy again,2025-03-29
12509,457,9421,4,Fast delivery,2025-01-06
12510,2032,1011,2,Too small,2024-02-28
12511,4094,8883,5,Value for money,2024-05-30
12512,592,776,4,Value for money,2025-08-09
12513,1545,6322,2,Not satisfied,2025-08-09
12514,97,4706,1,Great quality,2025-08-02
12515,3136,5418,3,Not satisfied,2025-04-20
12516,3328,2401,5,Value for money,2024-10-26
12517,2387,9051,1,Fast delivery,2025-06-08
12518,548,6499,5,Value for money,2025-01-30
12519,1497,8211,3,Exceeded expectations,2025-04-29
12520,4221,5814,1,Would buy again,2025-03-11
12521,1981,6669,3,Value for money,2025-08-27
12522,3076,5634,3,Value for money,2024-06-12
12523,630,95,5,Not satisfied,2025-01-13
12524,904,5028,4,Would buy again,2024-06-18
12525,3826,6448,2,Fast delivery,2023-10-09
12526,2833,2994,2,Fast delivery,2023-11-19
12527,4076,2010,1,Not satisfied,2025-05-11
12528,2555,8249,3,Great quality,2024-04-17
12529,3697,7242,3,Not satisfied,2023-11-18
12530,128,6172,1,Exceeded expectations,2024-01-07
12531,2897,1205,1,Great quality,2025-02-08
12532,1092,7790,5,Fast delivery,2024-11-18
12533,1281,1607,4,Value for money,2025-01-12
12534,2816,1243,5,Would buy again,2023-11-06
12535,4257,5081,4,Would buy again,2025-03-20
12536,1712,2186,3,Would buy again,2024-07-07
12537,506,4597,5,Would buy again,2025-05-31
12538,129,6643,3,Value for money,2023-12-23
12539,1241,7953,4,Not satisfied,2024-01-12
12540,1727,6269,1,Exceeded expectations,2024-11-16
12541,1191,8260,3,Fast delivery,2025-09-09
12542,3977,4151,1,Exceeded expectations,2024-06-27
12543,2639,9614,5,Too small,2024-02-05
12544,1310,5781,4,Fast delivery,2025-04-01
12545,2523,8246,4,Great quality,2024-06-27
12546,3347,6471,1,Great quality,2025-04-22
12547,3250,6295,2,Too small,2024-09-22
12548,2697,8120,4,Exceeded expectations,2025-01-16
12549,2025,449,2,Too small,2024-11-23
12550,4048,572,4,Value for money,2023-12-16
12551,4538,1918,1,Fast delivery,2024-02-21
12552,605,3021,1,Fast delivery,2025-05-25
12553,1066,2784,4,Too small,2024-01-29
12554,2635,3760,3,Exceeded expectations,2025-04-15
12555,1600,4959,2,Not satisfied,2024-08-24
12556,2035,870,2,Too small,2025-04-11
12557,273,3023,1,Would buy again,2024-06-17
12558,1702,3932,1,Would buy again,2024-04-10
12559,286,3613,2,Great quality,2025-03-03
12560,2091,3231,3,Exceeded expectations,2025-02-12
12561,3895,9082,3,Not satisfied,2025-01-17
12562,2978,4,4,Exceeded expectations,2025-01-22
12563,4361,9590,4,Fast delivery,2025-06-30
12564,2593,6401,4,Too small,2023-12-28
12565,620,6517,2,Not satisfied,2024-10-29
12566,3744,6338,4,Would buy again,2024-07-03
12567,4279,8722,2,Would buy again,2024-10-14
12568,3444,8138,3,Not satisfied,2024-06-19
12569,1944,3607,5,Value for money,2024-08-09
12570,3879,6005,2,Value for money,2025-02-23
12571,4659,3783,4,Exceeded expectations,2024-02-20
12572,1031,7153,5,Too small,2023-11-05
12573,3910,4009,2,Too small,2024-10-05
12574,1852,8598,3,Would buy again,2023-10-15
12575,3916,823,4,Would buy again,2024-06-18
12576,289,322,4,Great quality,2024-08-14
12577,3602,8052,1,Exceeded expectations,2024-04-12
12578,945,5719,2,Exceeded expectations,2024-04-10
12579,3298,9034,4,Great quality,2023-09-24
12580,2951,770,4,Too small,2024-04-18
12581,3066,4178,2,Would buy again,2024-06-25
12582,3569,2812,2,Not satisfied,2023-12-02
12583,532,1467,3,Fast delivery,2023-12-12
12584,4482,2483,4,Fast delivery,2024-08-31
12585,222,9144,1,Exceeded expectations,2024-05-11
12586,2218,6544,4,Not satisfied,2023-12-27
12587,1980,8330,4,Great quality,2024-09-13
12588,1074,3197,4,Would buy again,2024-02-17
12589,2195,1336,2,Value for money,2024-12-21
12590,2513,8644,4,Fast delivery,2024-01-04
12591,484,4811,4,Value for money,2023-09-19
12592,583,8061,2,Great quality,2023-12-02
12593,1542,465,1,Value for money,2025-01-09
12594,1617,3293,5,Exceeded expectations,2025-08-03
12595,845,5964,5,Great quality,2024-11-19
12596,3015,6666,4,Great quality,2024-08-14
12597,3044,3773,3,Value for money,2025-04-04
12598,4174,7577,5,Value for money,2024-11-30
12599,4775,5639,2,Not satisfied,2025-06-28
12600,3455,1149,1,Fast delivery,2025-01-18
12601,4583,1795,4,Exceeded expectations,2025-03-05
12602,3544,6627,1,Not satisfied,2025-02-01
12603,3660,9291,3,Exceeded expectations,2025-03-21
12604,1965,5344,1,Exceeded expectations,2024-11-28
12605,2382,7474,4,Great quality,2023-12-07
12606,662,3770,1,Not satisfied,2024-07-09
12607,4388,3336,5,Not satisfied,2024-04-08
12608,3200,9582,2,Fast delivery,2024-09-15
12609,484,8945,2,Too small,2025-05-08
12610,623,2704,5,Not satisfied,2024-06-09
12611,1213,5755,2,Too small,2024-03-12
12612,2280,5404,5,Value for money,2024-04-12
12613,2967,1714,3,Great quality,2024-09-03
12614,542,7024,1,Value for money,2023-11-30
12615,2665,4479,4,Not satisfied,2024-09-01
12616,112,6248,1,Would buy again,2025-08-26
12617,1124,184,2,Not satisfied,2024-06-19
12618,573,576,3,Would buy again,2024-06-27
12619,3888,2224,3,Value for money,2024-06-27
12620,3204,4229,2,Would buy again,2024-04-30
12621,1174,5055,4,Fast delivery,2024-11-04
12622,2784,6401,3,Too small,2024-03-28
12623,3998,6838,3,Exceeded expectations,2025-08-17
12624,3704,9419,3,Not satisfied,2024-06-09
12625,588,3209,3,Not satisfied,2024-06-25
12626,4549,8514,5,Value for money,2025-09-08
12627,2778,4622,5,Exceeded expectations,2025-06-16
12628,2239,6465,2,Would buy again,2025-05-17
12629,1098,6650,3,Too small,2025-03-22
12630,3118,476,4,Exceeded expectations,2023-10-15
12631,4451,4460,3,Not satisfied,2024-05-06
12632,3494,5404,2,Exceeded expectations,2025-01-12
12633,389,8793,3,Fast delivery,2024-06-14
12634,4738,9142,4,Fast delivery,2025-09-04
12635,2259,2393,4,Would buy again,2023-09-22
12636,1243,7518,4,Too small,2025-01-15
12637,531,4001,5,Too small,2025-05-09
12638,3582,6189,2,Too small,2024-02-16
12639,3889,458,4,Not satisfied,2024-02-15
12640,3751,72,4,Exceeded expectations,2025-01-18
12641,4314,7239,5,Fast delivery,2024-12-30
